experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,trend_block,second_block,basis_type,arch_style,latent_dim_cfg
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,3,45,14.521130,3.272911,869.384888,3311489.250000,0.856079,0.760356,1.978758,189987,31.72,50,False,False,ReLU,MAX_EPOCHS,14.66817284,14.68306828,10.74552536,46,1.001015,False,"[""170.92614746"", ""117.10394287"", ""66.25098419"", ""34.64176178"", ""30.45936775"", ""36.69386673"", ""40.49010468"", ""34.86677933"", ""26.46156502"", ""24.23375511"", ""23.93892860"", ""22.63862991"", ""20.13503456"", ""19.73653412"", ""19.06676483"", ""18.38328171"", ""19.10960770"", ""17.62898827"", ""18.46298218"", ""17.02150154"", ""16.60226822"", ""16.87546349"", ""16.52112198"", ""16.15726280"", ""16.43735695"", ""16.29641914"", ""16.03087997"", ""15.55388355"", ""15.43256378"", ""15.30301666"", ""15.22522926"", ""15.36586285"", ""15.28637218"", ""15.25143719"", ""15.38621426"", ""16.46177483"", ""14.88099003"", ""14.91970825"", ""14.92591190"", ""14.97019196"", ""14.76674843"", ""14.77653694"", ""14.78279209"", ""14.91715622"", ""14.76433468"", ""14.68684673"", ""14.66817284"", ""14.67458057"", ""14.68012524"", ""14.68306828""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,4,46,14.454050,3.272547,870.038208,3341195.750000,0.853981,0.761304,1.999098,189987,31.83,50,False,False,ReLU,MAX_EPOCHS,14.57071972,14.57417774,10.88818932,47,1.000237,False,"[""159.78511047"", ""99.88779449"", ""58.06920242"", ""37.22383499"", ""31.41044235"", ""43.09723663"", ""49.17550659"", ""46.98956680"", ""36.38433456"", ""24.83856583"", ""23.43245888"", ""21.93336487"", ""23.66937828"", ""19.76869202"", ""21.08409500"", ""18.85561752"", ""19.30597687"", ""18.08813286"", ""17.25636864"", ""17.25773621"", ""18.54992294"", ""16.65373230"", ""18.96677971"", ""16.29384995"", ""16.14086533"", ""15.95818520"", ""15.63725853"", ""15.90842152"", ""15.68654919"", ""15.25728416"", ""15.19860363"", ""15.07854652"", ""15.04369259"", ""15.65804768"", ""15.15264511"", ""14.96686459"", ""14.90678787"", ""15.02377987"", ""14.77178097"", ""14.71837902"", ""14.70635223"", ""14.61756611"", ""14.61300182"", ""14.61117268"", ""14.64416981"", ""14.59137535"", ""14.59188461"", ""14.57071972"", ""14.57109928"", ""14.57417774""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,0,42,14.231171,3.309273,866.992371,3355078.000000,0.851783,0.789267,2.138635,193075,31.67,50,False,False,ReLU,MAX_EPOCHS,14.27695560,14.27695560,10.16489983,49,1.000000,False,"[""160.96575928"", ""102.38677979"", ""56.57526779"", ""31.13284492"", ""45.05168152"", ""43.29454041"", ""40.41052628"", ""33.72517776"", ""27.54578018"", ""25.32508469"", ""25.23341560"", ""26.14192390"", ""23.83209991"", ""21.62352371"", ""20.89388847"", ""19.84359550"", ""19.08113480"", ""18.49600792"", ""17.53565216"", ""16.73468208"", ""16.30615616"", ""16.36795044"", ""15.94438744"", ""15.72810364"", ""15.61570072"", ""15.70449638"", ""16.63644791"", ""15.15616894"", ""16.25411415"", ""15.17221642"", ""16.61965942"", ""14.98565102"", ""14.97704792"", ""15.20030308"", ""14.67328548"", ""14.62864780"", ""14.69367027"", ""14.50205708"", ""14.47091961"", ""14.45296288"", ""14.43713188"", ""14.41687679"", ""14.34935188"", ""14.36378384"", ""14.33057308"", ""14.31229115"", ""14.30241585"", ""14.28845406"", ""14.28050041"", ""14.27695560""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,1,43,14.263609,3.338410,865.739563,3294444.750000,0.856441,0.790064,2.156128,193075,34.32,50,False,False,ReLU,MAX_EPOCHS,14.24425983,14.26617432,10.09990406,45,1.001538,False,"[""176.68139648"", ""126.11048126"", ""73.53182220"", ""43.72224045"", ""30.83034515"", ""39.02513885"", ""43.00763321"", ""39.37439346"", ""29.35499191"", ""25.77245331"", ""24.68355370"", ""25.54309464"", ""22.42425156"", ""21.94071770"", ""20.57735825"", ""19.71638298"", ""18.69684601"", ""18.79294395"", ""17.56933022"", ""16.89522743"", ""16.49394417"", ""16.38673782"", ""15.56401730"", ""15.29801750"", ""15.36549282"", ""15.08324623"", ""14.90331841"", ""14.78696632"", ""15.00392532"", ""14.60287762"", ""14.63317299"", ""14.89879990"", ""15.06850719"", ""14.57490063"", ""14.68053913"", ""14.40595531"", ""14.46171379"", ""14.81621838"", ""14.32784271"", ""14.31297588"", ""14.52714825"", ""14.31790257"", ""14.30638409"", ""14.29262352"", ""14.28167248"", ""14.24425983"", ""14.24857712"", ""14.27804184"", ""14.27381420"", ""14.26617432""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,2,44,13.998227,3.222308,854.317444,3280147.000000,0.833714,0.751918,1.994749,193075,33.61,50,False,False,ReLU,MAX_EPOCHS,14.06158543,14.10374832,10.06168842,43,1.002998,False,"[""164.35263062"", ""109.23323822"", ""64.41040039"", ""32.48856354"", ""34.07470703"", ""28.68370438"", ""27.68126678"", ""28.55179024"", ""26.68397903"", ""23.23766518"", ""22.04924011"", ""21.27880096"", ""19.93574524"", ""19.31298447"", ""18.08171272"", ""17.43412209"", ""18.05189896"", ""16.77888680"", ""16.49513626"", ""16.27728462"", ""16.96093750"", ""15.81211567"", ""15.96550655"", ""16.18867874"", ""15.60171509"", ""15.78995132"", ""15.27084541"", ""15.27571487"", ""15.27085018"", ""14.85827732"", ""14.88800907"", ""14.54275131"", ""14.80496216"", ""14.37296295"", ""14.70376587"", ""14.38666439"", ""14.51792908"", ""14.25498199"", ""14.31791306"", ""14.22229862"", ""14.12933064"", ""14.28264904"", ""14.12926674"", ""14.06158543"", ""14.11974144"", ""14.17789173"", ""14.11150646"", ""14.09628677"", ""14.09885025"", ""14.10374832""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,3,45,14.614114,3.299103,876.070740,3347940.750000,0.862219,0.766176,1.988529,193075,31.80,50,False,False,ReLU,MAX_EPOCHS,14.58410358,14.60320950,10.64566708,46,1.001310,False,"[""161.94433594"", ""103.67505646"", ""58.06515121"", ""36.68515778"", ""31.16105461"", ""43.47054291"", ""40.93611908"", ""31.41500092"", ""25.36473656"", ""24.36462593"", ""24.77855492"", ""26.35037231"", ""25.12220383"", ""21.59671974"", ""20.60167122"", ""19.96648979"", ""19.43775368"", ""18.77022934"", ""17.81865692"", ""16.86785889"", ""16.60715485"", ""16.21441650"", ""17.07152367"", ""16.25143242"", ""16.27817345"", ""15.78139973"", ""15.37244129"", ""15.28727150"", ""15.55690861"", ""15.19766140"", ""15.16778851"", ""15.21726799"", ""15.07068253"", ""16.40061569"", ""14.93647289"", ""14.94468117"", ""15.01911163"", ""14.82969475"", ""14.80515862"", ""14.84288311"", ""14.80130672"", ""14.71304607"", ""14.62664795"", ""14.72682190"", ""14.67719460"", ""14.59589005"", ""14.58410358"", ""14.58857059"", ""14.60108948"", ""14.60320950""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_I_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,2,1,True,4,46,13.912850,3.158531,842.190308,3224101.500000,0.823077,0.741920,1.981832,193075,31.62,50,False,False,ReLU,MAX_EPOCHS,14.55842972,14.56522465,10.35970116,45,1.000467,False,"[""175.62051392"", ""124.00347900"", ""74.24171448"", ""45.40544891"", ""28.22119331"", ""45.40377426"", ""42.80413055"", ""40.47150421"", ""34.27098846"", ""26.02686882"", ""26.28978729"", ""26.93145943"", ""24.38853073"", ""22.62451553"", ""21.81248856"", ""20.06004906"", ""20.28713799"", ""20.21215439"", ""18.20598221"", ""17.81222153"", ""17.32185173"", ""17.21116447"", ""17.31057549"", ""16.94590378"", ""19.65152359"", ""19.38924980"", ""16.35966301"", ""16.10866165"", ""15.81166077"", ""16.99100113"", ""15.38852406"", ""15.17352676"", ""15.48071194"", ""14.99673748"", ""15.12778759"", ""14.72803688"", ""14.70872593"", ""14.68446732"", ""14.93551254"", ""14.68987465"", ""14.65534878"", ""14.62877846"", ""14.70423126"", ""14.63092899"", ""14.58944798"", ""14.55842972"", ""14.57212257"", ""14.57063961"", ""14.56554794"", ""14.56522465""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,I-style,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,13.572097,3.105522,839.108032,3332352.250000,0.805982,0.721676,1.882481,949935,31.95,48,False,False,ReLU,EARLY_STOPPED,13.64972591,13.69246101,9.59326649,37,1.003131,False,"[""86.30754852"", ""32.91659927"", ""35.59064865"", ""27.29787445"", ""24.40630341"", ""24.80381203"", ""21.74834824"", ""20.56710625"", ""19.83711052"", ""17.75162697"", ""16.84485817"", ""16.20854950"", ""17.08528900"", ""14.79280663"", ""14.67559528"", ""15.67044926"", ""14.29589558"", ""14.29422379"", ""14.23815918"", ""14.06485748"", ""14.13228035"", ""13.99247646"", ""13.96675587"", ""14.88356972"", ""14.48870564"", ""14.40050316"", ""13.85013294"", ""14.16069794"", ""13.85795212"", ""13.82402039"", ""13.85738754"", ""13.74046612"", ""14.03918839"", ""13.71635628"", ""13.89358807"", ""13.67907047"", ""13.95450306"", ""13.64972591"", ""13.85581017"", ""13.65995884"", ""13.74918842"", ""13.69229889"", ""13.70093060"", ""13.66182899"", ""13.73599911"", ""13.66446781"", ""13.68816471"", ""13.69246101""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,13.588148,3.104435,840.367981,3346812.750000,0.806336,0.720013,1.882390,949935,32.94,50,False,False,ReLU,EARLY_STOPPED,13.64664173,13.68397236,9.52910805,39,1.002736,False,"[""74.29168701"", ""30.87323189"", ""33.50175095"", ""29.53337288"", ""24.31573296"", ""22.24070358"", ""20.73146820"", ""19.77198601"", ""17.88972092"", ""16.16265106"", ""15.47118378"", ""16.89065742"", ""15.06530666"", ""14.76459503"", ""14.88723946"", ""14.53245544"", ""16.48766136"", ""14.96315479"", ""14.93107510"", ""14.52567101"", ""14.79649353"", ""14.43311596"", ""14.61400318"", ""13.96828842"", ""13.97656250"", ""14.31586456"", ""13.83780193"", ""13.85993385"", ""13.87237263"", ""14.00273323"", ""13.73423004"", ""13.77064991"", ""13.73824024"", ""13.92661095"", ""13.67324162"", ""13.68798065"", ""13.81289959"", ""13.74416351"", ""13.72602177"", ""13.64664173"", ""13.84227276"", ""13.65609932"", ""13.73882484"", ""13.65089130"", ""13.68986320"", ""13.70264912"", ""13.67864704"", ""13.66407871"", ""13.67922306"", ""13.68397236""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,13.466053,3.080180,831.110046,3286663.750000,0.799549,0.716978,1.876126,949935,31.89,48,False,False,ReLU,EARLY_STOPPED,13.57460594,13.62297726,9.71422482,37,1.003563,False,"[""86.85325623"", ""31.01614952"", ""36.98719025"", ""29.33817863"", ""24.53530502"", ""23.87538910"", ""20.59723663"", ""19.47649193"", ""18.49322701"", ""16.45207977"", ""16.30013275"", ""15.66975117"", ""15.15023327"", ""15.33279514"", ""15.03977966"", ""14.83361530"", ""14.84325504"", ""14.53853798"", ""14.26183987"", ""14.42395401"", ""13.97745419"", ""14.32117081"", ""13.89923954"", ""13.92116070"", ""14.00192165"", ""14.00672054"", ""13.84928036"", ""14.27524281"", ""13.77893066"", ""13.69323063"", ""13.67086506"", ""13.83009338"", ""13.65612125"", ""13.86781216"", ""13.67249966"", ""13.60734749"", ""13.67588902"", ""13.57460594"", ""13.61629391"", ""13.67723083"", ""13.66426373"", ""13.63823605"", ""13.64805698"", ""13.58522511"", ""13.63878250"", ""13.61467838"", ""13.58541679"", ""13.62297726""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,3,45,13.556444,3.095159,835.770752,3324622.250000,0.804199,0.720581,1.889793,949935,33.06,50,False,False,ReLU,MAX_EPOCHS,13.66298008,13.71376514,9.61954117,43,1.003717,False,"[""90.80342102"", ""32.46726227"", ""33.94236374"", ""28.40022469"", ""24.84351921"", ""23.87654114"", ""21.98945808"", ""20.16956520"", ""18.75793266"", ""17.64461899"", ""16.51300240"", ""15.81010914"", ""15.16494942"", ""15.35056686"", ""14.88342571"", ""15.05764771"", ""14.59632206"", ""14.95456505"", ""14.38565445"", ""14.23500633"", ""14.07558250"", ""13.99755669"", ""13.88688278"", ""13.90257835"", ""14.26624966"", ""13.85576916"", ""13.80984211"", ""13.85677052"", ""14.07308388"", ""13.73379517"", ""13.70078278"", ""13.88601494"", ""13.83743477"", ""13.68425369"", ""13.68626404"", ""13.72004032"", ""13.86909771"", ""13.68288422"", ""13.71823406"", ""13.70652962"", ""13.83518791"", ""13.68653774"", ""13.79208565"", ""13.66298008"", ""13.68292904"", ""13.73851871"", ""13.68949986"", ""13.71305943"", ""13.71788692"", ""13.71376514""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld8,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,4,46,13.613801,3.122963,841.833374,3334346.500000,0.809452,0.719700,1.867170,949935,33.17,50,False,False,ReLU,MAX_EPOCHS,13.68506622,13.74359131,9.61192036,41,1.004277,False,"[""93.49869537"", ""38.78536987"", ""29.23759460"", ""32.41473007"", ""25.81027985"", ""23.13623428"", ""20.62231827"", ""18.69809914"", ""17.04229927"", ""15.72362900"", ""15.40420341"", ""15.90857506"", ""15.06666946"", ""14.38065720"", ""14.63778019"", ""15.57924175"", ""14.29922390"", ""14.22934532"", ""14.52528667"", ""14.04391479"", ""14.40948200"", ""14.56740379"", ""13.86944389"", ""14.53471184"", ""13.78155041"", ""13.81574440"", ""14.24558258"", ""13.81644535"", ""13.81856632"", ""14.11506939"", ""13.76156521"", ""14.05704117"", ""13.71960163"", ""14.05046749"", ""13.71600437"", ""13.90415382"", ""13.72993469"", ""13.99145412"", ""13.70030880"", ""14.09503841"", ""13.96315384"", ""13.68506622"", ""13.74888706"", ""13.89717293"", ""13.71257496"", ""13.72353172"", ""13.78559780"", ""13.76550674"", ""13.74612904"", ""13.74359131""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,8
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,13.505474,3.063024,832.340332,3329113.750000,0.798597,0.717450,1.871812,965375,33.43,50,False,False,ReLU,MAX_EPOCHS,13.67197323,13.69105530,9.59323406,42,1.001396,False,"[""85.15267181"", ""31.37575340"", ""32.95791626"", ""27.33646393"", ""23.86577225"", ""22.21945572"", ""19.84359932"", ""18.70880318"", ""17.67593193"", ""16.20982170"", ""16.42222214"", ""15.13727951"", ""15.40326500"", ""15.01439381"", ""15.44559479"", ""15.06120396"", ""15.27313423"", ""14.47900772"", ""15.02942753"", ""14.22381973"", ""14.74611282"", ""14.11764908"", ""14.82896042"", ""14.36304379"", ""14.02788162"", ""13.91205406"", ""13.90120792"", ""14.51844120"", ""13.84965515"", ""14.00216198"", ""13.81410503"", ""13.79436588"", ""13.82588005"", ""13.83367157"", ""13.96052551"", ""13.74648476"", ""13.76253223"", ""13.68395233"", ""13.78087330"", ""13.73553276"", ""13.72014713"", ""13.72196198"", ""13.67197323"", ""13.73901939"", ""13.68954659"", ""13.70028019"", ""13.70741844"", ""13.69546223"", ""13.68795013"", ""13.69105530""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,13.498494,3.078989,833.083130,3336283.500000,0.800392,0.717194,1.868684,965375,33.29,50,False,False,ReLU,MAX_EPOCHS,13.63450241,13.66656971,9.65692139,43,1.002352,False,"[""84.71200562"", ""31.09409523"", ""30.26274681"", ""27.00489998"", ""24.07330132"", ""22.26524734"", ""20.04338264"", ""18.78317642"", ""16.98062897"", ""15.58585358"", ""15.24204350"", ""15.12991810"", ""14.94643497"", ""14.50225258"", ""15.06305599"", ""14.36737537"", ""14.40718460"", ""14.37283421"", ""14.09610081"", ""14.48315525"", ""14.03846645"", ""14.43519020"", ""14.09878349"", ""14.04883862"", ""14.07587337"", ""13.89626884"", ""13.82401752"", ""14.46849823"", ""13.81659508"", ""13.80198479"", ""13.69952965"", ""13.69552135"", ""13.82037735"", ""13.67497253"", ""13.96710014"", ""13.67694187"", ""13.82059956"", ""13.63715649"", ""13.69808292"", ""13.70100498"", ""13.65881824"", ""13.73776913"", ""13.68807697"", ""13.63450241"", ""13.65047836"", ""13.67134285"", ""13.66587543"", ""13.66399288"", ""13.66520500"", ""13.66656971""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,13.575804,3.133048,840.204529,3321829.750000,0.809559,0.724382,1.894823,965375,33.32,50,False,False,ReLU,MAX_EPOCHS,13.68309879,13.72581291,9.53164196,40,1.003122,False,"[""87.11235046"", ""32.11001587"", ""33.00753021"", ""25.82760239"", ""23.49389458"", ""23.10979080"", ""20.51233101"", ""19.46307373"", ""18.64340401"", ""19.01252747"", ""16.29870987"", ""15.70981407"", ""15.67581081"", ""15.37264252"", ""15.03570271"", ""15.16739845"", ""14.42992210"", ""14.45034790"", ""14.27019119"", ""14.22657108"", ""14.45346737"", ""14.07259464"", ""14.00201130"", ""14.05546188"", ""13.85766411"", ""13.85760880"", ""13.80812073"", ""14.81568336"", ""14.49319839"", ""14.32189846"", ""13.86148930"", ""13.85247421"", ""15.20078659"", ""13.77371979"", ""13.76527691"", ""14.77177429"", ""13.72617531"", ""13.75634956"", ""14.00680542"", ""13.83976650"", ""13.68309879"", ""13.90623188"", ""13.74674702"", ""13.69317150"", ""13.83484268"", ""13.82188034"", ""13.71784687"", ""13.70762920"", ""13.71921444"", ""13.72581291""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,3,45,13.542377,3.092485,834.477478,3304581.250000,0.803432,0.721566,1.886043,965375,33.33,50,False,False,ReLU,MAX_EPOCHS,13.68301392,13.70281887,9.33200073,40,1.001447,False,"[""94.04151917"", ""33.55521011"", ""33.58448029"", ""28.39885330"", ""24.96653175"", ""24.47312546"", ""21.61411095"", ""19.91750717"", ""18.81324577"", ""17.51773071"", ""16.92982674"", ""17.64177132"", ""15.34129238"", ""15.41111374"", ""15.51751328"", ""14.72179985"", ""15.19990730"", ""15.72053242"", ""14.53520489"", ""15.03162861"", ""14.40381241"", ""15.35781002"", ""14.49762535"", ""14.66437912"", ""14.10636711"", ""14.12605476"", ""14.05811310"", ""14.15719986"", ""13.87525654"", ""14.18783188"", ""13.84147453"", ""14.12736511"", ""13.82810211"", ""14.05640221"", ""13.71968842"", ""13.87024212"", ""13.68428898"", ""13.81210232"", ""13.70512867"", ""13.82315636"", ""13.68301392"", ""13.81048679"", ""13.71105194"", ""13.69819736"", ""13.73849773"", ""13.68705177"", ""13.71434402"", ""13.71455193"", ""13.70265770"", ""13.70281887""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,12
trend_seas_wav_comparison,TrendAELG+HaarWaveletV3AELG_Alt_ld12,trend_seas_wav,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,4,46,13.578941,3.115642,839.609070,3336040.000000,0.807465,0.722117,1.880880,965375,29.99,45,False,False,ReLU,EARLY_STOPPED,13.61341667,13.65466881,9.54035282,34,1.003030,False,"[""93.94758606"", ""40.78591919"", ""30.96722221"", ""29.97319794"", ""25.67456055"", ""23.92059517"", ""21.40935135"", ""20.00465584"", ""18.01310730"", ""16.60774422"", ""15.61600399"", ""15.70428562"", ""15.40347958"", ""15.08819866"", ""14.31769943"", ""14.48546219"", ""14.42852592"", ""14.77372646"", ""13.96914005"", ""13.99442768"", ""14.01279736"", ""14.21249199"", ""13.98823547"", ""13.86608028"", ""13.97842026"", ""13.77709770"", ""13.71751118"", ""13.72672176"", ""13.94291878"", ""13.83684254"", ""13.66749287"", ""13.67695427"", ""13.79234219"", ""13.90670204"", ""13.61341667"", ""13.63040352"", ""13.77592278"", ""13.76515865"", ""13.69895363"", ""13.65424633"", ""13.73244476"", ""13.63958836"", ""13.64367294"", ""13.71001720"", ""13.65466881""]",TrendAELG,HaarWaveletV3AELG,wavelet_haar,alternating,12
trend_seas_wav_comparison,TrendAELG+Coif2WaveletV3AELG_I_ld8,trend_seas_wav,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,2,1,True,0,42,14.077992,3.178110,851.853333,3270875.500000,0.830593,0.743926,1.973590,189987,31.90,50,False,False,ReLU,MAX_EPOCHS,14.40868568,14.40911579,10.54880905,48,1.000030,False,"[""158.92036438"", ""95.99211121"", ""51.33547211"", ""30.93481445"", ""47.10161591"", ""38.94125748"", ""31.72348976"", ""27.67107010"", ""24.87599182"", ""24.43690681"", ""26.79885674"", ""23.25705910"", ""21.21349335"", ""20.21978951"", ""19.45522881"", ""18.70105934"", ""17.96550560"", ""17.69446945"", ""17.29582787"", ""17.49853134"", ""16.44602394"", ""16.32047462"", ""17.03248405"", ""16.14627647"", ""15.73933029"", ""15.51836395"", ""16.06965637"", ""15.27256203"", ""15.23128700"", ""14.98655415"", ""15.61037731"", ""14.90025997"", ""14.67984200"", ""15.90958118"", ""14.55696964"", ""14.59594536"", ""14.86592007"", ""14.64517689"", ""14.54570007"", ""14.46486378"", ""14.70952320"", ""14.48065662"", ""14.44431973"", ""14.46238613"", ""14.43472385"", ""14.47596836"", ""14.45920563"", ""14.41834545"", ""14.40868568"", ""14.40911579""]",TrendAELG,Coif2WaveletV3AELG,wavelet_coif2,I-style,8
trend_seas_wav_comparison,TrendAELG+Coif2WaveletV3AELG_I_ld8,trend_seas_wav,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,2,1,True,1,43,13.761106,3.127749,841.033142,3304542.000000,0.814561,0.728529,1.925463,189987,32.05,50,False,False,ReLU,MAX_EPOCHS,14.05271435,14.05271435,10.00276947,49,1.000000,False,"[""157.01374817"", ""99.10181427"", ""59.18552780"", ""32.28134537"", ""30.48459244"", ""37.21166992"", ""38.23020554"", ""32.61584091"", ""26.26387024"", ""24.94707680"", ""23.03635025"", ""22.33269501"", ""19.83487892"", ""20.80326462"", ""18.58858109"", ""17.69694901"", ""19.77061844"", ""17.22060966"", ""17.57055283"", ""16.82608414"", ""16.33065224"", ""16.19504356"", ""16.08903503"", ""15.86558247"", ""16.08982277"", ""15.38422585"", ""15.17495823"", ""15.29609394"", ""14.78920555"", ""14.98346329"", ""14.67573357"", ""14.57817364"", ""14.54681015"", ""14.53023338"", ""14.46163845"", ""14.56647682"", ""14.27279377"", ""14.27235222"", ""14.15604115"", ""14.17475510"", ""14.11643219"", ""14.12595558"", ""14.10662460"", ""14.07852745"", ""14.06014824"", ""14.07319450"", ""14.07190228"", ""14.07167625"", ""14.05887890"", ""14.05271435""]",TrendAELG,Coif2WaveletV3AELG,wavelet_coif2,I-style,8
trend_seas_wav_comparison,TrendAELG+Coif2WaveletV3AELG_I_ld8,trend_seas_wav,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,2,1,True,2,44,13.744180,3.135042,839.894348,3261315.750000,0.814961,0.735367,1.955168,189987,31.78,50,False,False,ReLU,MAX_EPOCHS,14.11225986,14.11473274,9.97179604,47,1.000175,False,"[""155.17797852"", ""98.53964996"", ""62.73630905"", ""34.63058853"", ""30.78367424"", ""27.48164749"", ""29.11597633"", ""31.33209419"", ""26.76405525"", ""23.51807594"", ""23.33126450"", ""21.97271919"", ""19.97422409"", ""20.07825279"", ""17.99593544"", ""17.98593140"", ""17.12174034"", ""16.82672882"", ""16.72517776"", ""16.15822029"", ""15.96496868"", ""15.93299484"", ""15.31995201"", ""15.05395126"", ""16.47839928"", ""15.28016281"", ""15.69064140"", ""14.85203552"", ""14.86797047"", ""14.57095909"", ""14.65666294"", ""14.46567631"", ""14.55445290"", ""14.32374096"", ""14.61499214"", ""14.31518650"", ""14.43557167"", ""14.23341942"", ""14.24781704"", ""14.16758728"", ""14.23437119"", ""14.11472988"", ""14.21545124"", ""14.13492680"", ""14.11457443"", ""14.11791706"", ""14.13463211"", ""14.11225986"", ""14.11567783"", ""14.11473274""]",TrendAELG,Coif2WaveletV3AELG,wavelet_coif2,I-style,8
