experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,27.480625,7.445387,1591.950562,6729071.500000,1.777560,1.531438,5.345616,7194758,11.21,15,False,False,ReLU,MAX_EPOCHS,27.23220634,29.50540543,40.50520325,13,1.083475,False,"[""176.05227661"", ""153.62394714"", ""133.87203979"", ""90.84992218"", ""90.18989563"", ""78.65950775"", ""96.98989105"", ""82.30377197"", ""71.77513885"", ""55.74151230"", ""41.08127594"", ""31.66354561"", ""34.67819214"", ""27.23220634"", ""29.50540543""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,28.059677,8.842348,1732.880981,7502545.000000,1.971039,2.053931,12.015907,7194758,11.27,15,False,False,ReLU,MAX_EPOCHS,25.77192307,43.24669647,78.83009338,13,1.678055,False,"[""184.06448364"", ""159.01148987"", ""139.18144226"", ""125.32201385"", ""93.79317474"", ""80.17340088"", ""89.13847351"", ""83.53689575"", ""78.39375305"", ""60.86346054"", ""40.74792862"", ""38.03482819"", ""36.77970886"", ""25.77192307"", ""43.24669647""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,25.982603,8.138479,1642.958618,7288276.500000,1.818930,1.805938,10.204097,7194758,11.13,15,False,False,ReLU,MAX_EPOCHS,25.32675552,56.92464828,100.53894043,11,2.247609,False,"[""180.53775024"", ""155.20463562"", ""134.20059204"", ""125.35237122"", ""104.28002167"", ""77.87158966"", ""79.38995361"", ""67.16405487"", ""59.87714005"", ""41.89051056"", ""40.04265594"", ""25.32675552"", ""31.15106010"", ""33.76091385"", ""56.92464828""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.225485,3.299094,866.746521,3335435.250000,0.850328,0.771059,2.020964,4840550,10.50,15,False,False,ReLU,MAX_EPOCHS,14.29739571,14.29739571,10.47574997,14,1.000000,False,"[""62.41586304"", ""33.19306946"", ""25.20277405"", ""21.25209808"", ""23.26410294"", ""20.66039276"", ""17.77421188"", ""17.78211212"", ""16.18316078"", ""17.96290207"", ""17.50002289"", ""15.09626865"", ""15.44151402"", ""16.08578873"", ""14.29739571""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.618272,3.868275,977.607971,3792066.250000,0.964555,0.858565,2.185196,4840550,10.49,15,False,False,ReLU,MAX_EPOCHS,14.92516804,14.92516804,11.43561554,14,1.000000,False,"[""26.99344635"", ""29.72067642"", ""25.69236755"", ""19.99073792"", ""18.39330292"", ""17.85748672"", ""17.37310028"", ""16.02329826"", ""15.74285698"", ""15.43012047"", ""16.36355591"", ""15.80808449"", ""16.61407661"", ""16.03244019"", ""14.92516804""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.837687,3.515310,898.933716,3379364.250000,0.896263,0.814599,2.180638,4840550,10.35,15,False,False,ReLU,MAX_EPOCHS,14.59123611,15.25498199,11.56315041,12,1.045489,False,"[""34.94211578"", ""27.47782516"", ""27.95158386"", ""27.50274467"", ""20.84575844"", ""19.16030312"", ""17.26292610"", ""17.58312416"", ""18.24229622"", ""17.84039116"", ""17.14356041"", ""15.44475651"", ""14.59123611"", ""14.65665245"", ""15.25498199""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,16.119953,4.042340,1013.742859,3898666.750000,1.001805,0.893288,2.301494,4885702,10.32,15,False,False,ReLU,MAX_EPOCHS,15.76702881,15.76702881,11.24307156,14,1.000000,False,"[""26.61358643"", ""36.23860550"", ""29.67678261"", ""23.87747002"", ""23.49254799"", ""19.97714233"", ""21.17328262"", ""17.56633568"", ""16.55680847"", ""17.81162834"", ""17.21377754"", ""18.19705582"", ""17.75466156"", ""20.08475304"", ""15.76702881""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.294449,3.712037,967.418213,3784660.750000,0.934989,0.828143,2.100958,4885702,10.67,15,False,False,ReLU,MAX_EPOCHS,14.53209782,14.53209782,10.45484352,14,1.000000,False,"[""57.42368317"", ""30.92014694"", ""25.23807335"", ""25.38839340"", ""20.34658051"", ""18.42196846"", ""18.79089165"", ""18.99007797"", ""16.70701599"", ""16.17886162"", ""17.59857559"", ""15.68143368"", ""15.12122440"", ""14.66824150"", ""14.53209782""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.234500,3.271087,859.359314,3273782.500000,0.847080,0.778039,2.142923,4885702,10.70,15,False,False,ReLU,MAX_EPOCHS,15.08036423,15.08036423,11.89507580,14,1.000000,False,"[""52.06879425"", ""39.73118210"", ""36.57413483"", ""23.74139977"", ""20.30129814"", ""19.96816635"", ""17.65212440"", ""18.24184418"", ""17.44047546"", ""18.89243507"", ""16.30163956"", ""15.72058964"", ""15.60746098"", ""15.27230453"", ""15.08036423""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.704906,3.508791,918.381653,3535934.500000,0.891380,0.783067,1.985979,4976006,10.75,15,False,False,ReLU,MAX_EPOCHS,14.38516140,14.38516140,10.53485394,14,1.000000,False,"[""54.53421021"", ""28.46128845"", ""23.46302414"", ""19.72337723"", ""19.20067406"", ""26.19775772"", ""18.23740959"", ""17.65867043"", ""17.05552864"", ""16.49313736"", ""15.50649738"", ""15.31688404"", ""15.02212334"", ""16.31703758"", ""14.38516140""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.052469,3.522208,920.534607,3517161.000000,0.903702,0.804800,2.110063,4976006,10.47,15,False,False,ReLU,MAX_EPOCHS,15.40232468,15.51849842,11.95967674,11,1.007543,False,"[""59.30490875"", ""36.40821838"", ""38.41403580"", ""28.39822769"", ""28.67298698"", ""21.18589592"", ""18.61316299"", ""20.80366325"", ""17.98639297"", ""18.71154594"", ""17.83111954"", ""15.40232468"", ""17.91889572"", ""15.76292896"", ""15.51849842""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.745617,3.583858,918.310059,3565610.500000,0.902070,0.802203,2.084608,4976006,10.76,15,False,False,ReLU,MAX_EPOCHS,14.11453152,14.11453152,10.33114719,14,1.000000,False,"[""48.81133270"", ""29.37393761"", ""27.44820404"", ""22.78678513"", ""21.12377739"", ""16.44481659"", ""16.46894836"", ""20.20449257"", ""15.47386456"", ""15.28519535"", ""14.93454742"", ""15.37942982"", ""14.88633251"", ""14.33681679"", ""14.11453152""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,65.293968,14.964463,3032.138184,22105256.000000,3.880531,3.101138,26.604635,4863078,10.47,15,False,False,ReLU,MAX_EPOCHS,66.81587219,72.89621735,2885.17016602,13,1.091002,False,"[""147.61825562"", ""119.12742615"", ""105.49241638"", ""93.87026215"", ""85.10984802"", ""68.63184357"", ""69.66070557"", ""69.21524048"", ""83.63862610"", ""80.73841095"", ""70.31976318"", ""67.92852020"", ""67.04901123"", ""66.81587219"", ""72.89621735""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,33.348854,10.501236,2131.964355,12692247.000000,2.341585,2.642561,22.925859,4863078,10.79,15,False,False,ReLU,MAX_EPOCHS,33.33750534,44.37812424,946.67211914,13,1.331177,False,"[""150.24049377"", ""113.18532562"", ""85.89636993"", ""86.39627838"", ""77.92814636"", ""82.18978882"", ""74.57832336"", ""74.08345795"", ""73.35066223"", ""60.23368073"", ""52.18565369"", ""44.93850327"", ""53.57457733"", ""33.33750534"", ""44.37812424""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,37.358753,12.765828,2479.830322,15881212.000000,2.749197,3.278264,37.369457,4863078,10.60,15,False,False,ReLU,MAX_EPOCHS,35.88754654,35.88754654,749.19958496,14,1.000000,False,"[""138.81726074"", ""121.76940155"", ""93.00632477"", ""74.24031830"", ""53.37622452"", ""53.36092758"", ""68.74539185"", ""58.20745087"", ""49.63211060"", ""40.70926666"", ""54.32043839"", ""37.54415894"", ""44.37042236"", ""42.23649979"", ""35.88754654""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,37.111038,11.873184,2375.620361,14457642.000000,2.629308,2.987595,29.130136,4930758,10.69,15,False,False,ReLU,MAX_EPOCHS,36.74007797,36.74007797,1489.93127441,14,1.000000,False,"[""128.03785706"", ""91.86219788"", ""99.02793121"", ""79.61318207"", ""70.80477142"", ""77.28098297"", ""75.55811310"", ""70.71077728"", ""74.02049255"", ""66.72863007"", ""59.83125687"", ""50.51951599"", ""44.09060287"", ""41.17385864"", ""36.74007797""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,37.931488,14.064705,2566.292480,16330644.000000,2.930143,3.642121,45.151386,4930758,10.66,15,False,False,ReLU,MAX_EPOCHS,33.29273224,33.29273224,1851.52539062,14,1.000000,False,"[""121.57801056"", ""71.59538269"", ""99.18145752"", ""86.90313721"", ""73.58699799"", ""79.95429230"", ""77.53076172"", ""78.37578583"", ""64.59529877"", ""46.61165619"", ""45.58551025"", ""43.61153412"", ""36.77187729"", ""34.12232208"", ""33.29273224""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,35.313995,11.425699,2309.547852,14394580.000000,2.518024,2.969854,28.641331,4930758,10.51,15,False,False,ReLU,MAX_EPOCHS,35.60611343,37.86352158,1572.40930176,13,1.063399,False,"[""136.47344971"", ""74.96244049"", ""89.00129700"", ""77.27390289"", ""49.49444199"", ""55.15227890"", ""56.58400726"", ""50.86699295"", ""47.00679779"", ""41.06727982"", ""40.79638290"", ""43.82890320"", ""38.12694168"", ""35.60611343"", ""37.86352158""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,34.023415,10.699214,2139.888672,11795024.000000,2.387133,2.787802,26.363918,5066118,10.54,15,False,False,ReLU,MAX_EPOCHS,31.76225471,32.53446960,2236.65136719,10,1.024312,False,"[""120.13285065"", ""114.59365082"", ""90.19953918"", ""83.36314392"", ""68.11761475"", ""47.11532211"", ""40.41608047"", ""42.92117310"", ""44.44044495"", ""43.18712616"", ""31.76225471"", ""38.97560501"", ""34.18841553"", ""33.04908371"", ""32.53446960""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,32.386379,9.577772,2028.979492,11350692.000000,2.195948,2.366511,16.504602,5066118,10.85,15,False,False,ReLU,MAX_EPOCHS,33.20752335,35.26484299,2344.54394531,13,1.061953,False,"[""145.39277649"", ""100.17946625"", ""79.66547394"", ""76.29521179"", ""76.21011353"", ""75.18680573"", ""76.28639984"", ""70.98709869"", ""55.47960281"", ""49.26819611"", ""41.05339813"", ""39.99956894"", ""36.25909042"", ""33.20752335"", ""35.26484299""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,38.688980,14.756788,2644.220703,17462826.000000,3.040395,3.461924,37.899868,5066118,10.52,15,False,False,ReLU,MAX_EPOCHS,35.81570435,35.81570435,2204.96923828,14,1.000000,False,"[""133.74581909"", ""114.56504059"", ""81.36426544"", ""63.92393875"", ""58.25897980"", ""44.30300140"", ""53.35551071"", ""46.84995270"", ""45.42449188"", ""35.81894302"", ""38.93820572"", ""35.99732971"", ""37.47373581"", ""38.73711395"", ""35.81570435""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,21.511593,5.648106,1282.585449,4846607.500000,1.368801,1.272260,4.276005,7093094,10.91,15,False,False,ReLU,MAX_EPOCHS,21.24108124,22.84305763,39.00027466,13,1.075419,False,"[""163.07682800"", ""112.13796997"", ""120.51319885"", ""80.57035828"", ""118.16270447"", ""96.69945526"", ""89.29158783"", ""89.65804291"", ""67.90186310"", ""60.06275940"", ""50.34205246"", ""36.21129227"", ""27.99807549"", ""21.24108124"", ""22.84305763""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,20.533228,5.154321,1167.423584,4501991.000000,1.276740,1.188613,4.271120,7093094,11.32,15,False,False,ReLU,MAX_EPOCHS,20.89972496,22.55009651,46.32669830,13,1.078966,False,"[""158.00280762"", ""149.91886902"", ""138.34062195"", ""103.30895996"", ""88.36183929"", ""78.86692810"", ""82.09619141"", ""64.96305847"", ""63.98327255"", ""58.73957443"", ""35.50760269"", ""21.75768661"", ""21.22107124"", ""20.89972496"", ""22.55009651""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,22.207224,5.503255,1313.174438,5439814.500000,1.371860,1.275549,4.406311,7093094,11.10,15,False,False,ReLU,MAX_EPOCHS,23.65058899,24.44794083,63.89054489,13,1.033714,False,"[""171.21627808"", ""142.72961426"", ""102.23751068"", ""122.84232330"", ""104.82803345"", ""122.23049164"", ""112.81086731"", ""98.09489441"", ""76.05764008"", ""62.68111420"", ""46.03215027"", ""32.29126740"", ""27.92549133"", ""23.65058899"", ""24.44794083""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,21.813057,5.411045,1242.024536,4753807.500000,1.348198,1.217569,3.767934,7126982,11.14,15,False,False,ReLU,MAX_EPOCHS,22.31357193,41.55703735,43.13236618,13,1.862411,False,"[""169.15811157"", ""147.10955811"", ""107.79465485"", ""83.60540771"", ""94.15402222"", ""72.65011597"", ""73.35750580"", ""75.33532715"", ""63.89245224"", ""70.71360016"", ""46.63364792"", ""41.12414169"", ""25.55015564"", ""22.31357193"", ""41.55703735""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,76.503418,14.797905,2964.142090,28336782.000000,4.202539,3.025480,30.200253,7126982,11.12,15,False,False,ReLU,MAX_EPOCHS,78.93177032,82.42139435,101.13093567,13,1.044211,False,"[""171.69071960"", ""144.77854919"", ""125.94847870"", ""99.23183441"", ""102.23019409"", ""104.10614014"", ""98.22862244"", ""85.96775818"", ""84.73041534"", ""87.52788544"", ""85.65211487"", ""81.19651031"", ""79.30989075"", ""78.93177032"", ""82.42139435""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,22.399866,6.269351,1400.692383,5370210.500000,1.474143,1.363854,4.576341,7126982,11.12,15,False,False,ReLU,MAX_EPOCHS,21.22294998,21.22294998,43.18168640,14,1.000000,False,"[""174.44503784"", ""149.85174561"", ""118.67092133"", ""77.78565216"", ""103.14065552"", ""104.51313782"", ""94.54581451"", ""81.10381317"", ""78.95863342"", ""60.76749420"", ""42.77360535"", ""32.36892700"", ""25.07726860"", ""23.08532906"", ""21.22294998""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,37.084908,13.854893,2617.727539,14723633.000000,2.877843,2.784267,19.323654,7194758,11.41,15,False,False,ReLU,MAX_EPOCHS,33.33567047,33.33567047,28.76239014,14,1.000000,False,"[""181.99877930"", ""158.17832947"", ""123.52756500"", ""106.85112762"", ""107.74091339"", ""97.59751892"", ""88.50983429"", ""82.95532227"", ""89.38288116"", ""70.52496338"", ""59.71813965"", ""48.91913605"", ""33.39025497"", ""53.37709808"", ""33.33567047""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,27.237505,8.223394,1737.863647,7848039.500000,1.868008,1.963667,11.216487,7194758,11.32,15,False,False,ReLU,MAX_EPOCHS,25.26353073,25.60177422,27.60459900,12,1.013389,False,"[""171.83912659"", ""151.41566467"", ""128.30389404"", ""116.46029663"", ""86.79265594"", ""92.04305267"", ""78.41320038"", ""62.24871826"", ""62.14198303"", ""53.17724609"", ""43.35106659"", ""34.09765625"", ""25.26353073"", ""28.08499718"", ""25.60177422""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,80.224091,17.044506,3376.300537,34882256.000000,4.599040,3.523377,39.795483,7194758,11.02,15,False,False,ReLU,MAX_EPOCHS,79.64347839,82.23967743,92.16683197,11,1.032598,False,"[""178.03388977"", ""154.98553467"", ""138.26354980"", ""117.14643097"", ""95.55702972"", ""102.25520325"", ""87.24504089"", ""83.19400024"", ""83.82935333"", ""80.47048950"", ""81.27610779"", ""79.64347839"", ""87.29096985"", ""82.62532806"", ""82.23967743""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.124300,3.186305,853.127808,3288047.750000,0.833041,0.752748,2.007361,4840550,10.67,15,False,False,ReLU,MAX_EPOCHS,14.74362469,14.74362469,10.73764992,14,1.000000,False,"[""55.19199371"", ""37.16057968"", ""28.67972374"", ""23.63462830"", ""20.55498505"", ""23.26091003"", ""16.68855476"", ""17.08178139"", ""16.21036339"", ""15.93475914"", ""15.15541267"", ""15.01704121"", ""15.06511593"", ""17.52478409"", ""14.74362469""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
