experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.491173,4.072975,968.310059,3547068.500000,1.017017,0.964895,2.839329,952365,256,9.50,10,False,False,ReLU,MAX_EPOCHS,16.64015770,16.64015770,12.37468147,9,1.000000,False,"[""83.97629547"", ""32.45406342"", ""27.76778030"", ""25.81717682"", ""22.77836609"", ""21.17378235"", ""21.04256630"", ""18.49687195"", ""17.44689751"", ""16.64015770""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.491173,4.072975,968.310059,3547068.500000,1.017017,0.964895,2.839329,952365,256,9.50,10,False,False,ReLU,MAX_EPOCHS,16.64015770,16.64015770,12.37468147,9,1.000000,False,"[""83.97629547"", ""32.45406342"", ""27.76778030"", ""25.81717682"", ""22.77836609"", ""21.17378235"", ""21.04256630"", ""18.49687195"", ""17.44689751"", ""16.64015770""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.073834,3.457496,902.691650,3483961.500000,0.896214,0.817586,2.326685,952365,256,9.45,10,False,False,ReLU,MAX_EPOCHS,16.62734795,16.62734795,11.82349873,9,1.000000,False,"[""55.36746216"", ""28.23399925"", ""27.84735680"", ""22.43912506"", ""21.08478165"", ""18.55943298"", ""17.68626595"", ""17.47353363"", ""17.11963844"", ""16.62734795""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.073834,3.457496,902.691650,3483961.500000,0.896214,0.817586,2.326685,952365,256,9.58,10,False,False,ReLU,MAX_EPOCHS,16.62734795,16.62734795,11.82349873,9,1.000000,False,"[""55.36746216"", ""28.23399925"", ""27.84735680"", ""22.43912506"", ""21.08478165"", ""18.55943298"", ""17.68626595"", ""17.47353363"", ""17.11963844"", ""16.62734795""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,19.424475,4.958485,1142.241333,4367540.500000,1.218177,1.261262,4.957639,952365,256,9.47,10,False,False,ReLU,MAX_EPOCHS,20.71435928,21.63791847,17.16486740,8,1.044585,False,"[""67.16558075"", ""29.15475464"", ""54.41535187"", ""37.99291229"", ""28.43314743"", ""26.99479675"", ""22.69051361"", ""21.50329590"", ""20.71435928"", ""21.63791847""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,19.424475,4.958485,1142.241333,4367540.500000,1.218177,1.261262,4.957639,952365,256,10.16,10,False,False,ReLU,MAX_EPOCHS,20.71435928,21.63791847,17.16486740,8,1.044585,False,"[""67.16558075"", ""29.15475464"", ""54.41535187"", ""37.99291229"", ""28.43314743"", ""26.99479675"", ""22.69051361"", ""21.50329590"", ""20.71435928"", ""21.63791847""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,2,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.349073,3.856764,979.175903,3713278.250000,0.985466,0.908019,2.636900,963915,256,10.18,10,False,False,ReLU,MAX_EPOCHS,16.71364021,16.71364021,12.63429356,9,1.000000,False,"[""83.99779510"", ""32.21773148"", ""36.62716293"", ""27.65704155"", ""23.99843788"", ""22.22389793"", ""19.34787369"", ""18.70452881"", ""19.17440796"", ""16.71364021""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.349073,3.856764,979.175903,3713278.250000,0.985466,0.908019,2.636900,963915,256,9.82,10,False,False,ReLU,MAX_EPOCHS,16.71364021,16.71364021,12.63429356,9,1.000000,False,"[""83.99779510"", ""32.21773148"", ""36.62716293"", ""27.65704155"", ""23.99843788"", ""22.22389793"", ""19.34787369"", ""18.70452881"", ""19.17440796"", ""16.71364021""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.117185,3.504205,916.775208,3565705.000000,0.903417,0.819374,2.235992,963915,256,9.54,10,False,False,ReLU,MAX_EPOCHS,16.83616638,16.83616638,12.21883011,9,1.000000,False,"[""61.49769974"", ""30.93953323"", ""27.91539955"", ""28.95649910"", ""24.20185089"", ""21.37653732"", ""20.31875038"", ""18.58007050"", ""19.12636948"", ""16.83616638""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.117185,3.504205,916.775208,3565705.000000,0.903417,0.819374,2.235992,963915,256,9.51,10,False,False,ReLU,MAX_EPOCHS,16.83616638,16.83616638,12.21883011,9,1.000000,False,"[""61.49769974"", ""30.93953323"", ""27.91539955"", ""28.95649910"", ""24.20185089"", ""21.37653732"", ""20.31875038"", ""18.58007050"", ""19.12636948"", ""16.83616638""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.191183,3.788930,950.082458,3560058.750000,0.972100,0.890601,2.546848,963915,256,9.87,10,False,False,ReLU,MAX_EPOCHS,17.09078217,17.09078217,14.13280964,9,1.000000,False,"[""81.71295166"", ""31.13151169"", ""42.27775192"", ""29.93582153"", ""25.62556458"", ""22.01230049"", ""23.75232887"", ""18.94693184"", ""17.57126808"", ""17.09078217""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.191183,3.788930,950.082458,3560058.750000,0.972100,0.890601,2.546848,963915,256,9.52,10,False,False,ReLU,MAX_EPOCHS,17.09078217,17.09078217,14.13280964,9,1.000000,False,"[""81.71295166"", ""31.13151169"", ""42.27775192"", ""29.93582153"", ""25.62556458"", ""22.01230049"", ""23.75232887"", ""18.94693184"", ""17.57126808"", ""17.09078217""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,5,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.451721,3.994700,1010.262695,3791897.750000,1.005962,0.900859,2.441950,975465,256,9.63,10,False,False,ReLU,MAX_EPOCHS,16.03017807,16.09393692,12.08338547,8,1.003977,False,"[""59.80240250"", ""29.20610237"", ""33.02890778"", ""24.97706795"", ""24.35107803"", ""20.65811729"", ""18.84694862"", ""18.03249359"", ""16.03017807"", ""16.09393692""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.451721,3.994700,1010.262695,3791897.750000,1.005962,0.900859,2.441950,975465,256,9.31,10,False,False,ReLU,MAX_EPOCHS,16.03017807,16.09393692,12.08338547,8,1.003977,False,"[""59.80240250"", ""29.20610237"", ""33.02890778"", ""24.97706795"", ""24.35107803"", ""20.65811729"", ""18.84694862"", ""18.03249359"", ""16.03017807"", ""16.09393692""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.708384,4.190743,1038.179321,3875149.500000,1.038480,0.937395,2.511379,975465,256,9.46,10,False,False,ReLU,MAX_EPOCHS,16.67635155,16.67635155,11.57779026,9,1.000000,False,"[""57.83916473"", ""29.41073990"", ""33.65793991"", ""27.32966805"", ""23.61651039"", ""21.04952240"", ""22.10012627"", ""17.83911896"", ""18.30634689"", ""16.67635155""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.708384,4.190743,1038.179321,3875149.500000,1.038480,0.937395,2.511379,975465,256,9.56,10,False,False,ReLU,MAX_EPOCHS,16.67635155,16.67635155,11.57779026,9,1.000000,False,"[""57.83916473"", ""29.41073990"", ""33.65793991"", ""27.32966805"", ""23.61651039"", ""21.04952240"", ""22.10012627"", ""17.83911896"", ""18.30634689"", ""16.67635155""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.891151,4.128409,1024.327393,3849015.500000,1.036229,0.956070,2.805589,975465,256,9.44,10,False,False,ReLU,MAX_EPOCHS,16.61693382,17.36534882,12.09339809,8,1.045039,False,"[""77.41338348"", ""29.67006302"", ""34.68942261"", ""25.25688934"", ""25.11929893"", ""20.64252472"", ""18.68745232"", ""19.08868599"", ""16.61693382"", ""17.36534882""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB4_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'DB4WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.891151,4.128409,1024.327393,3849015.500000,1.036229,0.956070,2.805589,975465,256,9.33,10,False,False,ReLU,MAX_EPOCHS,16.61693382,17.36534882,12.09339809,8,1.045039,False,"[""77.41338348"", ""29.67006302"", ""34.68942261"", ""25.25688934"", ""25.11929893"", ""20.64252472"", ""18.68745232"", ""19.08868599"", ""16.61693382"", ""17.36534882""]",1,15,0,5,DB4WaveletV3AE,lt_bcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.699469,3.652056,921.238342,3447605.750000,0.939835,0.873929,2.458632,926755,256,9.62,10,False,False,ReLU,MAX_EPOCHS,15.82904530,15.82904530,12.11509609,9,1.000000,False,"[""48.09301758"", ""36.88493729"", ""27.23020363"", ""23.62302399"", ""24.02760124"", ""20.15368271"", ""18.67899132"", ""17.37977028"", ""16.85035706"", ""15.82904530""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.699469,3.652056,921.238342,3447605.750000,0.939835,0.873929,2.458632,926755,256,9.51,10,False,False,ReLU,MAX_EPOCHS,15.82904530,15.82904530,12.11509609,9,1.000000,False,"[""48.09301758"", ""36.88493729"", ""27.23020363"", ""23.62302399"", ""24.02760124"", ""20.15368271"", ""18.67899132"", ""17.37977028"", ""16.85035706"", ""15.82904530""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.940311,3.707121,956.954407,3611506.500000,0.954132,0.847411,2.220843,926755,256,9.80,10,False,False,ReLU,MAX_EPOCHS,16.03924370,16.03924370,12.41972923,9,1.000000,False,"[""45.83662033"", ""27.35952187"", ""29.92691231"", ""23.15582085"", ""19.92832565"", ""17.75166130"", ""17.11688805"", ""18.56808472"", ""16.59548950"", ""16.03924370""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.940311,3.707121,956.954407,3611506.500000,0.954132,0.847411,2.220843,926755,256,9.58,10,False,False,ReLU,MAX_EPOCHS,16.03924370,16.03924370,12.41972923,9,1.000000,False,"[""45.83662033"", ""27.35952187"", ""29.92691231"", ""23.15582085"", ""19.92832565"", ""17.75166130"", ""17.11688805"", ""18.56808472"", ""16.59548950"", ""16.03924370""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.883682,4.851265,1120.080933,4317093.000000,1.188141,1.229048,4.983066,926755,256,9.65,10,False,False,ReLU,MAX_EPOCHS,20.45152664,20.45152664,13.87170601,9,1.000000,False,"[""65.42974091"", ""30.16396141"", ""49.22497177"", ""46.24644470"", ""27.94807625"", ""26.94415855"", ""24.68374634"", ""24.21534729"", ""23.04921532"", ""20.45152664""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.883682,4.851265,1120.080933,4317093.000000,1.188141,1.229048,4.983066,926755,256,9.51,10,False,False,ReLU,MAX_EPOCHS,20.45152664,20.45152664,13.87170601,9,1.000000,False,"[""65.42974091"", ""30.16396141"", ""49.22497177"", ""46.24644470"", ""27.94807625"", ""26.94415855"", ""24.68374634"", ""24.21534729"", ""23.04921532"", ""20.45152664""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.766592,4.116523,1033.661621,3857361.000000,1.030923,0.901888,2.288230,938305,256,9.54,10,False,False,ReLU,MAX_EPOCHS,16.10023499,16.10023499,12.59959221,9,1.000000,False,"[""65.05181885"", ""28.67962837"", ""29.72609711"", ""24.28054810"", ""22.16039467"", ""19.73120117"", ""17.66972160"", ""16.82215500"", ""16.89611626"", ""16.10023499""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.766592,4.116523,1033.661621,3857361.000000,1.030923,0.901888,2.288230,938305,256,9.42,10,False,False,ReLU,MAX_EPOCHS,16.10023499,16.10023499,12.59959221,9,1.000000,False,"[""65.05181885"", ""28.67962837"", ""29.72609711"", ""24.28054810"", ""22.16039467"", ""19.73120117"", ""17.66972160"", ""16.82215500"", ""16.89611626"", ""16.10023499""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,18.422167,4.845995,1120.308838,4092227.500000,1.173357,1.102250,3.308190,938305,256,9.86,10,False,False,ReLU,MAX_EPOCHS,16.93215179,16.93215179,12.85169601,9,1.000000,False,"[""81.32846069"", ""29.30714226"", ""33.18127060"", ""24.73831558"", ""22.93613052"", ""19.76069260"", ""19.01949883"", ""17.38091660"", ""17.55388641"", ""16.93215179""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,18.422167,4.845995,1120.308838,4092227.500000,1.173357,1.102250,3.308190,938305,256,9.60,10,False,False,ReLU,MAX_EPOCHS,16.93215179,16.93215179,12.85169601,9,1.000000,False,"[""81.32846069"", ""29.30714226"", ""33.18127060"", ""24.73831558"", ""22.93613052"", ""19.76069260"", ""19.01949883"", ""17.38091660"", ""17.55388641"", ""16.93215179""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.941675,4.263845,1045.771362,3955975.250000,1.085411,1.025185,3.289306,938305,256,9.57,10,False,False,ReLU,MAX_EPOCHS,19.56514931,19.56514931,13.61678410,9,1.000000,False,"[""96.23750305"", ""36.36468506"", ""45.13064194"", ""39.79100800"", ""24.96166801"", ""25.94772339"", ""23.75981331"", ""21.62287903"", ""20.69503212"", ""19.56514931""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.941675,4.263845,1045.771362,3955975.250000,1.085411,1.025185,3.289306,938305,256,9.29,10,False,False,ReLU,MAX_EPOCHS,19.56514931,19.56514931,13.61678410,9,1.000000,False,"[""96.23750305"", ""36.36468506"", ""45.13064194"", ""39.79100800"", ""24.96166801"", ""25.94772339"", ""23.75981331"", ""21.62287903"", ""20.69503212"", ""19.56514931""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.461308,3.497022,915.362000,3489391.500000,0.913042,0.824444,2.243046,949855,256,9.46,10,False,False,ReLU,MAX_EPOCHS,15.90492535,15.90492535,12.34303379,9,1.000000,False,"[""74.19932556"", ""29.53647041"", ""36.76392746"", ""25.67434692"", ""23.76874924"", ""22.69538689"", ""20.01981735"", ""18.40244102"", ""16.98939133"", ""15.90492535""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.461308,3.497022,915.362000,3489391.500000,0.913042,0.824444,2.243046,949855,256,9.49,10,False,False,ReLU,MAX_EPOCHS,15.90492535,15.90492535,12.34303379,9,1.000000,False,"[""74.19932556"", ""29.53647041"", ""36.76392746"", ""25.67434692"", ""23.76874924"", ""22.69538689"", ""20.01981735"", ""18.40244102"", ""16.98939133"", ""15.90492535""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.162979,3.563514,906.023926,3421932.250000,0.912280,0.838184,2.336674,949855,256,9.60,10,False,False,ReLU,MAX_EPOCHS,15.93186378,15.93186378,11.72237396,9,1.000000,False,"[""64.80392456"", ""28.89624786"", ""33.89956665"", ""26.28172874"", ""23.11326981"", ""20.92128563"", ""19.82156563"", ""19.02539253"", ""16.44147873"", ""15.93186378""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.162979,3.563514,906.023926,3421932.250000,0.912280,0.838184,2.336674,949855,256,9.62,10,False,False,ReLU,MAX_EPOCHS,15.93186378,15.93186378,11.72237396,9,1.000000,False,"[""64.80392456"", ""28.89624786"", ""33.89956665"", ""26.28172874"", ""23.11326981"", ""20.92128563"", ""19.82156563"", ""19.02539253"", ""16.44147873"", ""15.93186378""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.781824,4.445326,1043.145020,3855810.000000,1.103354,1.116278,3.749131,949855,256,9.63,10,False,False,ReLU,MAX_EPOCHS,17.59787369,18.85879135,13.17825127,8,1.071652,False,"[""68.39029694"", ""30.05945015"", ""35.12001419"", ""25.74284172"", ""23.82117462"", ""24.26050758"", ""20.40526772"", ""18.44281769"", ""17.59787369"", ""18.85879135""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.781824,4.445326,1043.145020,3855810.000000,1.103354,1.116278,3.749131,949855,256,9.57,10,False,False,ReLU,MAX_EPOCHS,17.59787369,18.85879135,13.17825127,8,1.071652,False,"[""68.39029694"", ""30.05945015"", ""35.12001419"", ""25.74284172"", ""23.82117462"", ""24.26050758"", ""20.40526772"", ""18.44281769"", ""17.59787369"", ""18.85879135""]",1,6,0,3,DB10WaveletV3AE,eq_fcast,8,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.185680,3.829817,970.623779,3652563.000000,0.977076,0.894574,2.592131,929325,256,9.65,10,False,False,ReLU,MAX_EPOCHS,16.26504707,16.26504707,12.73391724,9,1.000000,False,"[""47.22356033"", ""29.81103897"", ""28.10501289"", ""23.72819901"", ""22.63965607"", ""20.26685333"", ""19.52125931"", ""17.91506767"", ""17.09224701"", ""16.26504707""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.185680,3.829817,970.623779,3652563.000000,0.977076,0.894574,2.592131,929325,256,9.62,10,False,False,ReLU,MAX_EPOCHS,16.26504707,16.26504707,12.73391724,9,1.000000,False,"[""47.22356033"", ""29.81103897"", ""28.10501289"", ""23.72819901"", ""22.63965607"", ""20.26685333"", ""19.52125931"", ""17.91506767"", ""17.09224701"", ""16.26504707""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.545658,3.960129,982.863281,3716890.750000,1.004486,0.947476,2.708603,929325,256,9.64,10,False,False,ReLU,MAX_EPOCHS,16.12314796,16.23707771,12.26902866,8,1.007066,False,"[""57.73208618"", ""29.66699982"", ""26.87803459"", ""23.34595299"", ""22.14160156"", ""19.53706551"", ""17.73938751"", ""17.12182426"", ""16.12314796"", ""16.23707771""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.545658,3.960129,982.863281,3716890.750000,1.004486,0.947476,2.708603,929325,256,9.72,10,False,False,ReLU,MAX_EPOCHS,16.12314796,16.23707771,12.26902866,8,1.007066,False,"[""57.73208618"", ""29.66699982"", ""26.87803459"", ""23.34595299"", ""22.14160156"", ""19.53706551"", ""17.73938751"", ""17.12182426"", ""16.12314796"", ""16.23707771""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,19.100374,5.128975,1170.525269,4555910.000000,1.229712,1.233746,4.548008,929325,256,9.71,10,False,False,ReLU,MAX_EPOCHS,18.08722305,18.08722305,13.40604877,9,1.000000,False,"[""43.36328888"", ""44.32670975"", ""28.13712311"", ""25.67260551"", ""29.01787758"", ""23.19725227"", ""21.32615089"", ""20.69885635"", ""19.21899033"", ""18.08722305""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,19.100374,5.128975,1170.525269,4555910.000000,1.229712,1.233746,4.548008,929325,256,9.55,10,False,False,ReLU,MAX_EPOCHS,18.08722305,18.08722305,13.40604877,9,1.000000,False,"[""43.36328888"", ""44.32670975"", ""28.13712311"", ""25.67260551"", ""29.01787758"", ""23.19725227"", ""21.32615089"", ""20.69885635"", ""19.21899033"", ""18.08722305""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,2,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.834883,4.196762,1019.783203,3804264.500000,1.043108,0.973668,2.746063,940875,256,9.98,10,False,False,ReLU,MAX_EPOCHS,16.73442841,16.73442841,12.20901680,9,1.000000,False,"[""57.50134659"", ""30.93582535"", ""32.43832016"", ""24.06755257"", ""22.65253448"", ""21.00504684"", ""21.00286484"", ""18.90143967"", ""17.23425484"", ""16.73442841""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,5,,
wavelet_v3ae_search_r1,DB10_eq_fcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'DB10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.834883,4.196762,1019.783203,3804264.500000,1.043108,0.973668,2.746063,940875,256,9.59,10,False,False,ReLU,MAX_EPOCHS,16.73442841,16.73442841,12.20901680,9,1.000000,False,"[""57.50134659"", ""30.93582535"", ""32.43832016"", ""24.06755257"", ""22.65253448"", ""21.00504684"", ""21.00286484"", ""18.90143967"", ""17.23425484"", ""16.73442841""]",1,6,0,5,DB10WaveletV3AE,eq_fcast,5,,
