experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,0,42,67.372551,2.305893,41.019405,7324.669922,nan,0.862970,3.532668,8941190,256,84.75,15,False,False,ReLU,MAX_EPOCHS,52.91675568,53.00106049,61.46092606,13,1.001593,False,"[""90.70005798"", ""91.85866547"", ""67.08009338"", ""61.14186478"", ""59.56111908"", ""55.18389893"", ""54.13426971"", ""54.78040695"", ""54.72230148"", ""53.96352386"", ""53.54851151"", ""53.25833893"", ""53.40535736"", ""52.91675568"", ""53.00106049""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,1,43,68.038231,3.002809,52.359970,11315.916016,nan,1.119346,5.713060,8941190,256,84.30,15,False,False,ReLU,MAX_EPOCHS,52.67350006,53.63327789,62.74054718,12,1.018221,False,"[""69.66526031"", ""72.50076294"", ""77.82838440"", ""67.81862640"", ""61.45127106"", ""60.32091522"", ""62.96575165"", ""60.66721344"", ""64.74850464"", ""54.31374359"", ""60.19648361"", ""53.68962860"", ""52.67350006"", ""52.85525513"", ""53.63327789""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendVAE+SeasonalityVAE+GenericVAE_ld32,trend_seasonality_generic,"['TrendVAE', 'SeasonalityVAE', 'GenericVAE']",Weather-96,144,96,192,6,1,True,2,44,69.922844,2.967609,32.300144,6679.076660,nan,1.142282,7.601231,8941190,256,84.75,15,False,False,ReLU,MAX_EPOCHS,50.09457016,50.09457016,60.52418900,14,1.000000,False,"[""96.27137756"", ""95.87463379"", ""79.61571503"", ""68.06071472"", ""54.80133820"", ""52.38080978"", ""51.80471039"", ""56.62764359"", ""53.59976959"", ""53.67057037"", ""51.97440338"", ""50.44321442"", ""52.89265060"", ""50.65709305"", ""50.09457016""]",1,TrendVAE,VAE1,SeasonalityVAE,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,65.003601,0.994613,13.932615,1906.994629,nan,0.351199,0.256693,6586982,256,82.21,15,False,False,ReLU,MAX_EPOCHS,43.43468475,43.43468475,53.73267365,14,1.000000,False,"[""64.63558960"", ""47.12150574"", ""46.05781174"", ""44.41128159"", ""44.60160065"", ""44.22877121"", ""44.65475845"", ""43.56777191"", ""44.86395645"", ""44.32263947"", ""44.69479752"", ""44.20054626"", ""45.05487442"", ""44.13275528"", ""43.43468475""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,66.796043,1.005410,14.057894,2226.156738,nan,0.363670,0.241868,6586982,256,82.96,15,False,False,ReLU,MAX_EPOCHS,43.46328354,44.38982391,53.71590424,13,1.021318,False,"[""59.32491302"", ""46.15499496"", ""45.44906616"", ""44.27727890"", ""44.19147491"", ""44.82451630"", ""44.65534973"", ""44.43096924"", ""44.10015488"", ""43.90056610"", ""44.58827209"", ""44.95407867"", ""43.97770691"", ""43.46328354"", ""44.38982391""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld8,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,66.426826,1.144149,15.549951,2771.643066,nan,0.395829,0.329320,6586982,256,82.90,15,False,False,ReLU,MAX_EPOCHS,43.37126541,43.62286377,53.03334427,10,1.005801,False,"[""55.45875168"", ""48.29597855"", ""46.81562042"", ""45.33882523"", ""43.89665222"", ""43.80954742"", ""43.56125641"", ""44.57309723"", ""44.07678223"", ""43.38084793"", ""43.37126541"", ""43.65606689"", ""43.64965057"", ""43.85698700"", ""43.62286377""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,8
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,66.589874,1.089799,14.531806,2237.141357,nan,0.407556,0.339619,6632134,256,82.36,15,False,False,ReLU,MAX_EPOCHS,42.75370407,43.73519516,53.77198410,5,1.022957,False,"[""57.48332977"", ""48.09461212"", ""44.80459213"", ""44.85411453"", ""43.66776657"", ""42.75370407"", ""43.35716248"", ""43.98588562"", ""43.62764740"", ""44.43439865"", ""43.83587265"", ""43.21138000"", ""43.23438263"", ""43.54555130"", ""43.73519516""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,67.306648,1.020448,15.237340,2637.778320,nan,0.356625,0.264919,6632134,256,82.55,15,False,False,ReLU,MAX_EPOCHS,43.58289337,43.58289337,54.23402786,14,1.000000,False,"[""55.30516434"", ""47.17769241"", ""44.66737747"", ""47.47799301"", ""44.33775711"", ""45.16684341"", ""44.15471268"", ""45.33654404"", ""43.74662018"", ""44.52141190"", ""43.93088150"", ""44.37898636"", ""43.99256134"", ""43.88479996"", ""43.58289337""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld16,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,65.495285,1.339306,15.640680,2060.621338,nan,0.434693,0.550816,6632134,256,71.59,13,False,False,ReLU,EARLY_STOPPED,43.87368393,44.11726379,53.81820297,2,1.005552,False,"[""51.41680908"", ""45.76145172"", ""43.87368393"", ""44.29761887"", ""43.97776413"", ""44.67216873"", ""44.91561508"", ""45.71123886"", ""45.28362656"", ""44.49525452"", ""44.59115601"", ""45.82638550"", ""44.11726379""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,16
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,0,42,65.589111,0.865011,14.191613,2308.103271,nan,0.336468,0.210661,6722438,256,82.57,15,False,False,ReLU,MAX_EPOCHS,43.62571716,44.97293091,53.42545319,8,1.030881,False,"[""50.68606186"", ""46.16896439"", ""44.62068558"", ""44.45077515"", ""43.88631821"", ""44.78729248"", ""44.24546814"", ""44.10260010"", ""43.62571716"", ""44.99141312"", ""44.64703369"", ""43.93019104"", ""44.70148087"", ""45.11331177"", ""44.97293091""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,1,43,66.809471,0.969597,15.968148,2553.871582,nan,0.357739,0.235540,6722438,256,82.47,15,False,False,ReLU,MAX_EPOCHS,44.10896301,44.52371216,53.65924072,6,1.009403,False,"[""54.53431320"", ""47.65615082"", ""44.66733551"", ""44.42800903"", ""44.46684265"", ""44.14537048"", ""44.10896301"", ""44.41333008"", ""44.96508026"", ""44.90308380"", ""44.78587723"", ""44.37370682"", ""45.33534622"", ""44.35770798"", ""44.52371216""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,TrendAELG+SeasonalityAELG+GenericAELG_ld32,trend_seasonality_generic,"['TrendAELG', 'SeasonalityAELG', 'GenericAELG']",Weather-96,144,96,192,6,1,True,2,44,65.733871,1.082235,15.779954,2148.098877,nan,0.380139,0.286744,6722438,256,82.20,15,False,False,ReLU,EARLY_STOPPED,43.10447311,43.95090103,53.82547379,4,1.019637,False,"[""52.51710129"", ""45.35728836"", ""43.53662872"", ""43.93566132"", ""43.10447311"", ""44.02381897"", ""44.87657928"", ""43.49257278"", ""44.85497284"", ""44.55483246"", ""44.09807205"", ""45.37063217"", ""44.47589493"", ""44.54854202"", ""43.95090103""]",1,TrendAELG,AELG,SeasonalityAELG,trend_seasonality_generic,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,64.768967,1.408960,22.903378,4042.317627,nan,0.449063,0.671625,6609510,256,83.41,15,False,False,ReLU,MAX_EPOCHS,45.78923416,45.78923416,58.82159805,14,1.000000,False,"[""86.78897095"", ""67.10939026"", ""60.40900421"", ""61.80218506"", ""61.27175140"", ""54.12728882"", ""52.71376801"", ""48.40118408"", ""47.63842010"", ""47.57056808"", ""47.68621445"", ""46.27396393"", ""46.32233810"", ""46.61484146"", ""45.78923416""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,66.276375,1.739144,23.857851,3676.330811,nan,0.650528,1.760070,6609510,256,83.29,15,False,False,ReLU,MAX_EPOCHS,46.44725418,46.63277435,59.81965256,13,1.003994,False,"[""73.96768188"", ""63.65562057"", ""60.64134598"", ""64.78234863"", ""54.73967743"", ""57.62551117"", ""56.23219681"", ""59.58730316"", ""49.93301392"", ""51.88999176"", ""49.46033478"", ""47.66623306"", ""48.20328140"", ""46.44725418"", ""46.63277435""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld8,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,66.203247,1.416138,24.780077,3938.539307,nan,0.532845,0.932400,6609510,256,83.64,15,False,False,ReLU,MAX_EPOCHS,46.12049484,46.52147293,58.28148651,11,1.008694,False,"[""70.67218781"", ""64.10180664"", ""62.57292557"", ""57.48354340"", ""58.77355194"", ""57.54344940"", ""53.03291702"", ""50.72758865"", ""49.31224442"", ""49.34953308"", ""48.82943726"", ""46.12049484"", ""46.72619629"", ""48.21877289"", ""46.52147293""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,8
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,64.637741,1.322994,18.142321,2949.108154,nan,0.448770,0.562506,6677190,256,83.95,15,False,False,ReLU,MAX_EPOCHS,46.35655594,46.35655594,57.07880402,14,1.000000,False,"[""85.92083740"", ""67.38027954"", ""66.40809631"", ""58.91062164"", ""58.56475067"", ""56.78978729"", ""51.08061981"", ""49.81403351"", ""48.53964615"", ""48.38456345"", ""46.73924255"", ""46.83439255"", ""46.69869614"", ""46.38579941"", ""46.35655594""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.143036,1.070583,17.934944,3285.319580,nan,0.407682,0.463779,6677190,256,83.47,15,False,False,ReLU,MAX_EPOCHS,46.98952866,47.71581268,58.67619705,13,1.015456,False,"[""86.82762146"", ""72.04154205"", ""72.93264008"", ""57.17910004"", ""59.30182648"", ""53.37100983"", ""51.50667572"", ""52.75534821"", ""53.44580841"", ""48.04476929"", ""47.45903778"", ""51.37317657"", ""48.78662109"", ""46.98952866"", ""47.71581268""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld16,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,67.110336,1.110954,18.509884,2687.526123,nan,0.426777,0.371486,6677190,256,84.03,15,False,False,ReLU,MAX_EPOCHS,44.88274002,46.24288940,57.19236755,13,1.030305,False,"[""89.93582916"", ""63.83003616"", ""67.50411987"", ""55.65567017"", ""52.42744064"", ""52.33890915"", ""49.81029510"", ""48.50359344"", ""47.87147522"", ""46.80895996"", ""48.48320007"", ""46.44679260"", ""46.92870712"", ""44.88274002"", ""46.24288940""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,16
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,69.082489,2.044684,22.615669,3711.773193,nan,0.753157,2.257870,6812550,256,84.03,15,False,False,ReLU,MAX_EPOCHS,45.68682098,45.68682098,57.81923676,14,1.000000,False,"[""100.77842712"", ""71.88545227"", ""68.40650177"", ""67.54088593"", ""60.06674957"", ""61.95811081"", ""56.10633087"", ""52.89543915"", ""50.32531738"", ""49.71992111"", ""47.43663788"", ""47.08417130"", ""47.50918961"", ""48.59003448"", ""45.68682098""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,66.425781,1.659220,21.274076,3093.009033,nan,0.593698,1.165415,6812550,256,84.36,15,False,False,ReLU,MAX_EPOCHS,45.68096924,46.85744858,57.96709061,13,1.025754,False,"[""82.45986938"", ""66.03269958"", ""72.37781525"", ""63.16786957"", ""60.71907806"", ""52.00183868"", ""51.97629547"", ""51.48352814"", ""48.22479630"", ""48.71541595"", ""47.70526505"", ""47.21334457"", ""46.39350891"", ""45.68096924"", ""46.85744858""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE2+SeasonalityVAE2+TrendVAE2_ld32,generic_seasonality_trend,"['GenericVAE2', 'SeasonalityVAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,67.850937,2.541056,28.989441,4667.032227,nan,1.027020,6.007132,6812550,256,84.63,15,False,False,ReLU,MAX_EPOCHS,47.36128616,47.98397064,57.63141632,12,1.013148,False,"[""84.32997131"", ""79.64443970"", ""77.68431091"", ""71.24339294"", ""61.78695679"", ""57.68476105"", ""53.16400909"", ""50.73447418"", ""49.67160034"", ""48.81744003"", ""48.75688934"", ""50.75150681"", ""47.36128616"", ""48.29507065"", ""47.98397064""]",1,TrendVAE2,VAE2,SeasonalityVAE2,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,0,42,67.293808,1.253708,17.192707,3018.168945,nan,0.432006,0.425227,8839526,256,85.43,15,False,False,ReLU,MAX_EPOCHS,46.86610031,46.86610031,57.78412628,14,1.000000,False,"[""94.44347382"", ""69.86410522"", ""59.39695358"", ""54.23494720"", ""51.77985764"", ""51.88736725"", ""50.89997482"", ""49.77902985"", ""48.82082367"", ""48.34305191"", ""48.93223190"", ""48.47299576"", ""47.81524658"", ""48.03590012"", ""46.86610031""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,1,43,67.358147,1.699185,28.302351,4833.575684,nan,0.618505,1.411566,8839526,256,86.19,15,False,False,ReLU,MAX_EPOCHS,46.50781250,46.92092133,56.93299103,13,1.008883,False,"[""85.03573608"", ""78.45770264"", ""63.62993240"", ""54.74993134"", ""51.91216278"", ""50.13481903"", ""49.46214676"", ""48.88477707"", ""48.78490448"", ""47.55447388"", ""47.45721436"", ""47.17905807"", ""46.60980988"", ""46.50781250"", ""46.92092133""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,2,44,66.448479,1.184474,17.617031,3232.918213,nan,0.390777,0.440832,8839526,256,85.59,15,False,False,ReLU,MAX_EPOCHS,43.78742981,43.78742981,55.71551895,14,1.000000,False,"[""78.45545959"", ""77.55153656"", ""55.48632812"", ""55.22551346"", ""51.15629578"", ""51.89412308"", ""52.57791901"", ""49.94352341"", ""48.25365448"", ""47.37275696"", ""46.15622330"", ""48.00161743"", ""45.52062607"", ""45.07794189"", ""43.78742981""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,0,42,70.194572,2.022140,33.852566,5977.837891,nan,0.678239,1.404583,8873414,256,84.95,15,False,False,ReLU,MAX_EPOCHS,49.51259232,53.93807983,62.43034744,9,1.089381,False,"[""93.28483582"", ""75.37921906"", ""71.57965088"", ""59.62790680"", ""54.30102539"", ""51.16050339"", ""52.50464630"", ""50.21707535"", ""51.63112640"", ""49.51259232"", ""51.28955841"", ""51.30022430"", ""50.72563171"", ""51.57694244"", ""53.93807983""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,1,43,67.422287,2.196748,33.094154,5049.908691,nan,0.854295,3.228421,8873414,256,85.44,15,False,False,ReLU,MAX_EPOCHS,48.46168518,48.76697540,57.81813431,13,1.006300,False,"[""85.61878204"", ""78.88495636"", ""74.03989410"", ""60.96256256"", ""52.76811600"", ""53.02690506"", ""51.11981583"", ""49.45033646"", ""50.82820511"", ""52.95057297"", ""50.19463730"", ""51.04212189"", ""48.93672562"", ""48.46168518"", ""48.76697540""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld16,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,2,44,69.145454,2.045869,38.700039,6799.901367,nan,0.785749,2.221406,8873414,256,86.30,15,False,False,ReLU,MAX_EPOCHS,48.58044815,48.58044815,59.27699661,14,1.000000,False,"[""101.77173615"", ""78.98889160"", ""75.54932404"", ""58.73669434"", ""57.56793213"", ""54.32215500"", ""51.14926147"", ""53.53471756"", ""53.38216400"", ""52.23277664"", ""51.53067017"", ""50.39167404"", ""49.39558792"", ""52.56906891"", ""48.58044815""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,16
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,0,42,67.330795,2.365363,42.353062,7524.533203,nan,0.919623,3.491959,8941190,256,85.50,15,False,False,ReLU,MAX_EPOCHS,49.70514297,49.70514297,58.36896515,14,1.000000,False,"[""85.47678375"", ""80.20931244"", ""65.58381653"", ""61.53145599"", ""57.68494797"", ""56.93215179"", ""53.74004364"", ""54.40715408"", ""53.84273529"", ""55.43342972"", ""53.40843582"", ""54.67748260"", ""51.20273972"", ""50.90431595"", ""49.70514297""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,1,43,67.813850,1.774180,37.619991,6964.208496,nan,0.603281,1.217805,8941190,256,86.13,15,False,False,ReLU,MAX_EPOCHS,50.77751923,54.29215240,63.27833557,11,1.069216,False,"[""115.76847839"", ""84.73526001"", ""88.80649567"", ""82.92344666"", ""67.48958588"", ""60.92682648"", ""54.65492630"", ""59.88465118"", ""54.32648849"", ""52.47570801"", ""51.43529510"", ""50.77751923"", ""54.04697800"", ""61.01844025"", ""54.29215240""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Weather-96,144,96,192,6,1,True,2,44,68.935982,2.192298,33.009365,5685.465820,nan,0.738910,1.581528,8941190,256,86.19,15,False,False,ReLU,MAX_EPOCHS,50.61419678,56.24709320,59.80779648,10,1.111291,False,"[""95.47743225"", ""85.91624451"", ""73.40060425"", ""74.29492188"", ""61.51691818"", ""59.26765060"", ""57.87099457"", ""55.22834396"", ""54.36388016"", ""51.68396759"", ""50.61419678"", ""54.87063599"", ""53.86882401"", ""58.00551605"", ""56.24709320""]",1,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r1,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Weather-96,144,96,192,6,1,True,0,42,65.721809,1.069078,16.078403,2340.512207,nan,0.377569,0.281205,6586982,256,84.00,15,False,False,ReLU,MAX_EPOCHS,43.31876373,43.89590836,53.54252625,7,1.013323,False,"[""62.50770187"", ""49.18857956"", ""44.49992371"", ""45.00555420"", ""44.75254822"", ""43.72108078"", ""43.96434021"", ""43.31876373"", ""44.39239883"", ""43.96248627"", ""43.79376602"", ""45.00901794"", ""44.03453827"", ""44.09138107"", ""43.89590836""]",1,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
