experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_search_r3_activeG_fcast,Haar_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.393234,0.948734,15.299698,2790.004639,nan,0.348467,0.214547,6408975,256,122.14,22,forecast,False,ReLU,EARLY_STOPPED,43.17882538,43.81758118,51.54267120,11,1.014793,False,"[""49.26351166"", ""44.10234070"", ""43.96880722"", ""43.54688644"", ""43.35771942"", ""44.18422699"", ""44.57594299"", ""43.97688293"", ""45.01605606"", ""43.65649414"", ""45.20054245"", ""43.17882538"", ""44.16372299"", ""45.86813736"", ""43.99471664"", ""44.17488098"", ""43.69536972"", ""45.26892471"", ""44.89852905"", ""44.08365631"", ""43.76171112"", ""43.81758118""]",3,192,0,3,HaarWaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.283539,1.171648,16.140287,3065.964844,nan,0.406187,0.347155,6163215,256,72.58,13,forecast,False,ReLU,EARLY_STOPPED,43.28158188,44.42684174,52.78125381,2,1.026461,False,"[""50.06281281"", ""45.76475525"", ""43.28158188"", ""43.52078247"", ""43.45604706"", ""43.60116577"", ""44.02258682"", ""44.26779938"", ""44.60370255"", ""45.01499557"", ""44.16461563"", ""43.89301682"", ""44.42684174""]",3,96,0,3,DB2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.157097,1.106867,13.895658,1922.788940,nan,0.402590,0.326170,6163215,256,77.57,14,forecast,False,ReLU,EARLY_STOPPED,42.94263458,44.30256653,53.07863998,3,1.031669,False,"[""48.37717438"", ""46.70567322"", ""44.71144867"", ""42.94263458"", ""43.37611771"", ""43.88916779"", ""43.56153488"", ""44.05310822"", ""43.88935471"", ""43.60505676"", ""45.13066864"", ""44.85627747"", ""43.55854797"", ""44.30256653""]",3,96,0,3,DB2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.437798,0.980246,14.910073,2519.503174,nan,0.365568,0.244876,6163215,256,100.95,18,forecast,False,ReLU,EARLY_STOPPED,43.18139267,44.25128555,51.74787140,7,1.024777,False,"[""48.32387924"", ""43.90736389"", ""43.68531036"", ""44.62040329"", ""43.83469009"", ""43.75474930"", ""45.09130096"", ""43.18139267"", ""44.62297440"", ""45.01021957"", ""45.05376816"", ""44.39129639"", ""44.97581100"", ""44.90519333"", ""44.54048157"", ""44.32597351"", ""44.30715561"", ""44.25128555""]",3,96,0,3,DB2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd94_lt_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.015663,1.055302,14.445779,2352.285889,nan,0.381488,0.267987,6155545,256,89.53,16,forecast,False,ReLU,EARLY_STOPPED,43.12388992,43.91188812,53.12049866,5,1.018273,False,"[""51.46214676"", ""45.14886856"", ""43.96316147"", ""45.07394409"", ""43.43719864"", ""43.12388992"", ""43.20601273"", ""44.22603226"", ""43.91046906"", ""44.01713943"", ""43.55996704"", ""43.19694901"", ""44.42087555"", ""44.11310959"", ""43.63003540"", ""43.91188812""]",3,94,0,5,DB2WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd94_lt_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.135521,0.976418,14.982937,2332.075195,nan,0.358665,0.234716,6155545,256,144.55,26,forecast,False,ReLU,EARLY_STOPPED,42.93104935,44.84611893,51.67637634,15,1.044608,False,"[""50.53383636"", ""44.87253952"", ""44.69666290"", ""43.97564697"", ""44.13533783"", ""44.03137589"", ""43.81599808"", ""43.43103027"", ""44.29784393"", ""43.81805801"", ""44.48749542"", ""44.70579910"", ""44.74889755"", ""43.91275406"", ""43.57174301"", ""42.93104935"", ""44.35887146"", ""43.56324768"", ""44.86027145"", ""45.23171997"", ""43.18561172"", ""43.32492447"", ""45.25767136"", ""43.67069626"", ""43.87283707"", ""44.84611893""]",3,94,0,5,DB2WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB2_bd94_lt_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.519485,1.076547,15.546199,2677.964844,nan,0.418964,0.393131,6155545,256,118.29,21,forecast,False,ReLU,EARLY_STOPPED,43.29492569,43.80295181,53.95699310,10,1.011734,False,"[""49.56149292"", ""44.55162048"", ""44.30675888"", ""44.52390289"", ""43.96972275"", ""43.94654465"", ""44.68076706"", ""44.60139847"", ""43.81296158"", ""44.89664459"", ""43.29492569"", ""44.13357544"", ""44.57341385"", ""45.03182983"", ""44.09251785"", ""44.30993652"", ""44.80632782"", ""44.82753754"", ""44.35828781"", ""45.39756393"", ""43.80295181""]",3,94,0,5,DB2WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.940788,0.899060,15.112168,2626.723145,nan,0.336268,0.201657,6163215,256,94.38,17,forecast,False,ReLU,EARLY_STOPPED,43.13304901,43.64239502,53.09128189,6,1.011809,False,"[""49.32677841"", ""46.99521637"", ""43.98202896"", ""43.95159149"", ""45.07015228"", ""43.32863617"", ""43.13304901"", ""43.86841965"", ""44.99007797"", ""44.52711868"", ""44.25170517"", ""43.52096176"", ""44.59766388"", ""43.96814728"", ""44.24581909"", ""44.25190353"", ""43.64239502""]",3,96,0,3,DB3WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.509552,0.960079,15.349711,2400.026611,nan,0.355645,0.234374,6163215,256,134.55,24,forecast,False,ReLU,EARLY_STOPPED,42.74023819,43.50347900,51.72764587,13,1.017858,False,"[""47.78794098"", ""43.68603897"", ""43.24332047"", ""43.56681442"", ""44.70698929"", ""44.08181000"", ""43.83500671"", ""43.61859894"", ""44.75848389"", ""44.51072693"", ""45.22161102"", ""43.15292358"", ""43.90266037"", ""42.74023819"", ""43.47738647"", ""43.14392853"", ""44.03764343"", ""43.18469620"", ""45.81739044"", ""43.16890335"", ""44.82279587"", ""42.82523727"", ""43.08231354"", ""43.50347900""]",3,96,0,3,DB3WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.046082,0.918849,14.128886,2248.054688,nan,0.351359,0.253656,6163215,256,171.96,31,forecast,False,ReLU,EARLY_STOPPED,43.28365326,45.15962982,49.12780380,20,1.043341,False,"[""49.23078537"", ""43.65876770"", ""45.12291718"", ""44.64683151"", ""44.62054825"", ""43.66924667"", ""44.45668793"", ""43.70118713"", ""44.21065521"", ""44.29267120"", ""43.49432755"", ""43.49677658"", ""43.68574905"", ""44.05881882"", ""43.51977158"", ""44.32045746"", ""43.67663956"", ""44.82875061"", ""43.87689972"", ""44.31405640"", ""43.28365326"", ""44.15331650"", ""44.71046066"", ""45.86164093"", ""45.07378769"", ""44.61675644"", ""45.87405777"", ""44.91942978"", ""44.88836670"", ""44.41563034"", ""45.15962982""]",3,96,0,3,DB3WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd94_lt_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.826263,0.901558,13.895597,2286.864258,nan,0.332070,0.199875,6152975,256,90.15,16,forecast,False,ReLU,EARLY_STOPPED,43.07078934,44.55343246,53.01696777,5,1.034423,False,"[""50.03203583"", ""46.84110260"", ""45.29848099"", ""44.29339600"", ""44.23195648"", ""43.07078934"", ""43.39896774"", ""45.20687866"", ""44.08273315"", ""44.78334808"", ""44.41775894"", ""44.19591522"", ""44.36212540"", ""44.61542892"", ""44.17869568"", ""44.55343246""]",3,94,0,3,DB3WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd94_lt_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.601997,1.106365,17.075428,2550.470947,nan,0.422062,0.432438,6152975,256,78.00,14,forecast,False,ReLU,EARLY_STOPPED,43.26172256,44.24676514,52.65061188,3,1.022769,False,"[""48.20918274"", ""44.28145218"", ""44.21527863"", ""43.26172256"", ""44.10948944"", ""44.21139145"", ""44.09225845"", ""43.28473663"", ""43.72860336"", ""44.61452103"", ""44.57788849"", ""44.45154190"", ""44.07054520"", ""44.24676514""]",3,94,0,3,DB3WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB3_bd94_lt_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.820137,1.015738,13.963838,2110.751953,nan,0.377366,0.261044,6152975,256,89.73,16,forecast,False,ReLU,EARLY_STOPPED,43.42793274,43.71672058,52.41860199,5,1.006650,False,"[""47.97606659"", ""43.56521225"", ""44.28846741"", ""44.44354630"", ""43.97977448"", ""43.42793274"", ""44.17956924"", ""43.94146347"", ""43.76284027"", ""44.09332657"", ""43.96081543"", ""44.63088608"", ""44.31596756"", ""44.25050735"", ""43.86111069"", ""43.71672058""]",3,94,0,3,DB3WaveletV3,lt_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.111267,0.903202,14.616836,2179.385010,nan,0.339480,0.222598,6163215,256,77.99,14,forecast,False,ReLU,EARLY_STOPPED,42.61510849,43.27777481,53.07694244,3,1.015550,False,"[""49.28243256"", ""45.60121155"", ""43.59619904"", ""42.61510849"", ""43.97475052"", ""44.14319611"", ""43.18665695"", ""45.21171570"", ""43.91622925"", ""43.78426743"", ""44.21448135"", ""44.98742294"", ""44.84086609"", ""43.27777481""]",3,96,0,3,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,64.872589,1.091985,15.955311,2232.917480,nan,0.395665,0.338064,6163215,256,72.19,13,forecast,False,ReLU,EARLY_STOPPED,43.01039124,44.85218048,54.02807617,2,1.042822,False,"[""49.23421097"", ""44.28761292"", ""43.01039124"", ""43.66006470"", ""44.87495041"", ""43.79723740"", ""44.77359390"", ""44.25534821"", ""45.16311264"", ""43.17652512"", ""44.23109436"", ""44.32755280"", ""44.85218048""]",3,96,0,3,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.284744,0.900733,13.162916,1894.815674,nan,0.330152,0.202116,6163215,256,140.66,25,forecast,False,ReLU,EARLY_STOPPED,43.19793320,44.47033691,51.97294998,14,1.029455,False,"[""48.84912872"", ""44.55966568"", ""44.01865387"", ""43.57590485"", ""44.12247086"", ""43.23725891"", ""45.25836945"", ""45.30539703"", ""44.94557953"", ""44.87199783"", ""45.23654175"", ""44.31636810"", ""44.33462906"", ""43.68749237"", ""43.19793320"", ""44.19503021"", ""44.70512390"", ""44.78429413"", ""43.24565125"", ""43.81296921"", ""43.74546432"", ""44.95974350"", ""44.19361877"", ""45.40264130"", ""44.47033691""]",3,96,0,3,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.661278,1.159749,14.681400,1515.537231,nan,0.464926,0.576721,6165785,256,89.13,16,forecast,False,ReLU,EARLY_STOPPED,42.77604294,43.82626343,53.48605347,5,1.024552,False,"[""49.74890518"", ""45.53850174"", ""46.50509644"", ""43.50233841"", ""44.66533661"", ""42.77604294"", ""43.82674789"", ""42.80474472"", ""43.46826935"", ""44.13283157"", ""43.27943420"", ""43.66820526"", ""44.10980225"", ""43.08875656"", ""42.91814423"", ""43.82626343""]",3,96,0,5,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.227257,0.937836,15.006520,2473.519531,nan,0.352916,0.235628,6165785,256,100.18,18,forecast,False,ReLU,EARLY_STOPPED,42.95278931,43.17391205,52.75579071,7,1.005148,False,"[""49.82391739"", ""46.16774750"", ""45.63393402"", ""45.55419159"", ""45.10788727"", ""43.63773346"", ""43.45637894"", ""42.95278931"", ""44.51065826"", ""45.81678391"", ""44.37358856"", ""45.69923782"", ""44.65468597"", ""44.92274094"", ""44.61037445"", ""44.52726364"", ""44.12215042"", ""43.17391205""]",3,96,0,5,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,64.557358,0.973047,15.983644,2405.142334,nan,0.354745,0.250194,6165785,256,174.23,31,forecast,False,ReLU,EARLY_STOPPED,42.52596664,43.36288834,50.69228363,20,1.019680,False,"[""51.40549469"", ""45.11635590"", ""44.31590652"", ""43.28831482"", ""44.24727249"", ""43.63778305"", ""43.25958633"", ""43.63438416"", ""44.79209518"", ""44.21091461"", ""44.07388687"", ""44.88468933"", ""44.57252884"", ""43.47972488"", ""43.02956390"", ""43.86021423"", ""42.59646988"", ""42.99535751"", ""43.33353806"", ""42.99299622"", ""42.52596664"", ""43.45740891"", ""43.21252441"", ""43.87802124"", ""43.93005753"", ""44.45609283"", ""42.81878662"", ""43.10172653"", ""43.21508026"", ""43.39901733"", ""43.36288834""]",3,96,0,5,DB4WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,68.427849,1.059693,17.963121,3046.405273,nan,0.398280,0.284312,6408975,256,84.53,15,forecast,False,ReLU,EARLY_STOPPED,42.95116806,43.45518875,52.96375275,4,1.011735,False,"[""48.90652847"", ""45.93078613"", ""44.03043365"", ""43.99348068"", ""42.95116806"", ""43.58460236"", ""44.37440491"", ""43.90723801"", ""43.42118073"", ""44.69738007"", ""44.70626831"", ""44.12946320"", ""43.99319077"", ""43.30482483"", ""43.45518875""]",3,192,0,3,DB4WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.532761,0.921941,13.998778,2048.275879,nan,0.343868,0.212534,6408975,256,134.53,24,forecast,False,ReLU,EARLY_STOPPED,43.46479797,44.21876526,51.66328049,13,1.017347,False,"[""49.22805786"", ""44.22328568"", ""44.85233307"", ""43.75557709"", ""43.47301865"", ""44.23063278"", ""44.20761871"", ""44.31629562"", ""44.91788483"", ""44.73065567"", ""43.84028244"", ""44.70021057"", ""44.64816284"", ""43.46479797"", ""43.95913696"", ""43.86640167"", ""43.78750610"", ""44.38127899"", ""43.68637848"", ""43.50513077"", ""45.26248932"", ""43.85104370"", ""44.52059174"", ""44.21876526""]",3,192,0,3,DB4WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB4_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB4WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.455864,1.250519,15.627768,2592.234131,nan,0.446313,0.436410,6408975,256,67.59,12,forecast,False,ReLU,EARLY_STOPPED,42.72510147,43.60976791,53.29882050,1,1.020706,False,"[""49.37872314"", ""42.72510147"", ""45.35327148"", ""44.11436462"", ""43.48707962"", ""44.02650452"", ""44.69896698"", ""43.35781479"", ""44.49827194"", ""43.87474442"", ""44.03737259"", ""43.60976791""]",3,192,0,3,DB4WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB10_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.523750,1.013454,15.405478,2860.311768,nan,0.366322,0.243016,6165785,256,100.01,18,forecast,False,ReLU,EARLY_STOPPED,43.32862473,44.02844238,53.71786499,7,1.016151,False,"[""49.81172562"", ""44.88973618"", ""45.34722900"", ""43.38584900"", ""44.37708664"", ""43.95114517"", ""44.19352341"", ""43.32862473"", ""44.48744202"", ""44.92274857"", ""43.55475235"", ""44.31455231"", ""44.00877380"", ""44.69123459"", ""44.63890076"", ""44.86481857"", ""43.69728851"", ""44.02844238""]",3,96,0,5,DB10WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB10_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.098419,0.893673,14.478141,2448.937256,nan,0.324738,0.196624,6165785,256,94.86,17,forecast,False,ReLU,EARLY_STOPPED,42.81355667,43.34117508,53.00416183,6,1.012324,False,"[""49.39391708"", ""44.09546661"", ""44.78785324"", ""44.47463226"", ""43.83984375"", ""43.08714294"", ""42.81355667"", ""43.77205658"", ""43.36895370"", ""44.16687775"", ""43.58614731"", ""42.93011856"", ""45.30179977"", ""43.70940781"", ""44.30832291"", ""44.00538635"", ""43.34117508""]",3,96,0,5,DB10WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB10_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB10WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.589592,0.987768,14.682303,2063.481201,nan,0.361990,0.235328,6165785,256,175.41,31,forecast,False,ReLU,EARLY_STOPPED,43.08073425,45.79602814,50.73057556,20,1.063028,False,"[""50.34409714"", ""44.57159805"", ""44.53569794"", ""44.19155502"", ""44.89244080"", ""45.32817459"", ""43.83775330"", ""44.23558044"", ""44.43859100"", ""45.44667816"", ""43.94140625"", ""43.78147888"", ""43.66623688"", ""44.84793854"", ""43.74138260"", ""45.95054245"", ""44.28918839"", ""43.99005890"", ""43.67014313"", ""43.86486816"", ""43.08073425"", ""43.49739838"", ""43.51913071"", ""45.93983078"", ""43.36957550"", ""44.16148758"", ""45.63679504"", ""43.97821808"", ""43.81380844"", ""44.25477600"", ""45.79602814""]",3,96,0,5,DB10WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.653816,1.022355,16.459806,2602.139893,nan,0.373966,0.271847,6165785,256,83.90,15,forecast,False,ReLU,EARLY_STOPPED,43.16405487,45.13076401,53.77682877,4,1.045564,False,"[""49.81382370"", ""44.63072205"", ""43.49598694"", ""44.71823120"", ""43.16405487"", ""44.13179779"", ""43.54911041"", ""43.99014282"", ""43.54095078"", ""45.09212112"", ""44.74736786"", ""44.76068878"", ""46.51562500"", ""43.76322556"", ""45.13076401""]",3,96,0,5,DB20WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.188095,0.960880,14.935580,2170.216797,nan,0.358881,0.246793,6165785,256,190.90,34,forecast,False,ReLU,EARLY_STOPPED,42.86930847,44.19981766,50.24365234,23,1.031036,False,"[""49.25388718"", ""44.01998901"", ""44.90892410"", ""44.71658325"", ""44.19700241"", ""45.36948395"", ""44.78624344"", ""44.30987930"", ""44.18935776"", ""44.63025665"", ""44.84411240"", ""43.20705795"", ""43.85308456"", ""46.79958344"", ""44.09635162"", ""44.51802063"", ""43.53844452"", ""43.93527985"", ""43.87683105"", ""44.50920105"", ""43.20017624"", ""44.13561630"", ""45.67552948"", ""42.86930847"", ""44.88892365"", ""43.57197952"", ""43.75820923"", ""43.58900452"", ""44.19433212"", ""43.50795364"", ""43.98937988"", ""44.34917831"", ""43.73012924"", ""44.19981766""]",3,96,0,5,DB20WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.693275,0.984176,13.989543,2300.943848,nan,0.372072,0.260318,6165785,256,145.32,26,forecast,False,ReLU,EARLY_STOPPED,42.15211105,42.38728333,52.40198517,15,1.005579,False,"[""49.31262589"", ""45.19411850"", ""46.13745499"", ""44.27074051"", ""43.95613098"", ""43.12461472"", ""43.92938614"", ""43.84933853"", ""43.12871170"", ""43.62061310"", ""43.84124374"", ""44.65602112"", ""43.18154526"", ""44.22244263"", ""43.28306198"", ""42.15211105"", ""42.49135590"", ""43.81743240"", ""44.04162979"", ""42.96957397"", ""43.12489700"", ""42.83444214"", ""43.06745148"", ""42.68947983"", ""44.25747681"", ""42.38728333""]",3,96,0,5,DB20WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.920471,1.180600,15.963126,2599.602295,nan,0.412985,0.374109,6408975,256,72.69,13,forecast,False,ReLU,EARLY_STOPPED,43.01307297,45.04624939,53.16621017,2,1.047269,False,"[""49.20268250"", ""43.56252670"", ""43.01307297"", ""43.31760406"", ""43.22751236"", ""43.75096130"", ""45.33569717"", ""43.73844910"", ""44.08649063"", ""44.42230606"", ""45.24719238"", ""44.36699295"", ""45.04624939""]",3,192,0,3,DB20WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.987778,1.151491,16.131313,2462.679932,nan,0.433209,0.416554,6408975,256,79.80,14,forecast,False,ReLU,EARLY_STOPPED,42.60786819,44.84936142,53.93236923,3,1.052607,False,"[""48.76313782"", ""44.40132904"", ""46.55443573"", ""42.60786819"", ""43.90943527"", ""43.15530777"", ""43.83193970"", ""44.21234512"", ""43.72297287"", ""44.47157669"", ""44.33543015"", ""44.12094498"", ""43.20793915"", ""44.84936142""]",3,192,0,3,DB20WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,DB20_bd192_eq_bcast_ttd3,wavelet_search_round3,"['Trend', 'DB20WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.956459,1.065722,15.774043,2834.426514,nan,0.384987,0.281164,6408975,256,84.34,15,forecast,False,ReLU,EARLY_STOPPED,43.82849503,44.31066132,53.19609070,4,1.011001,False,"[""49.50447083"", ""44.54498672"", ""44.29966354"", ""45.02787781"", ""43.82849503"", ""44.15620422"", ""44.33472443"", ""44.32220078"", ""43.91265106"", ""44.29747391"", ""44.89427185"", ""44.30984879"", ""44.51214600"", ""45.29346848"", ""44.31066132""]",3,192,0,3,DB20WaveletV3,eq_bcast,forecast,,
wavelet_search_r3_activeG_fcast,Coif2_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'Coif2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.464104,1.015962,14.920938,2389.054443,nan,0.363021,0.255346,6165785,256,135.51,24,forecast,False,ReLU,EARLY_STOPPED,43.25529099,44.74737930,52.40302277,13,1.034495,False,"[""49.41596985"", ""47.26208878"", ""44.37642288"", ""44.67673492"", ""45.00468063"", ""44.03941727"", ""44.13817596"", ""43.88372040"", ""44.37207794"", ""44.30937576"", ""44.24998093"", ""43.67835999"", ""44.32631302"", ""43.25529099"", ""43.51543808"", ""44.23352432"", ""44.59178925"", ""44.75864792"", ""44.29570007"", ""44.66463852"", ""44.68790436"", ""43.69426346"", ""43.94478989"", ""44.74737930""]",3,96,0,5,Coif2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,Coif2_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'Coif2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.324799,0.966350,14.453635,2100.789795,nan,0.352008,0.239566,6165785,256,78.62,14,forecast,False,ReLU,EARLY_STOPPED,42.89878464,43.64588165,53.27196121,3,1.017415,False,"[""52.64512253"", ""43.81819534"", ""44.94660950"", ""42.89878464"", ""45.24871445"", ""44.07391357"", ""44.55289078"", ""44.43780899"", ""43.15144348"", ""44.00779343"", ""44.19700623"", ""44.33600235"", ""44.61312485"", ""43.64588165""]",3,96,0,5,Coif2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,Coif2_bd96_eq_fcast_ttd5,wavelet_search_round3,"['Trend', 'Coif2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.488510,1.138427,16.195309,2508.224365,nan,0.419797,0.364926,6165785,256,79.28,14,forecast,False,ReLU,EARLY_STOPPED,42.94616699,44.47320175,53.58329010,3,1.035557,False,"[""49.30141068"", ""45.55804825"", ""44.64215851"", ""42.94616699"", ""44.86129379"", ""42.98249817"", ""43.52567291"", ""43.73684692"", ""44.22853088"", ""45.54606247"", ""43.49559402"", ""44.46253586"", ""44.52752304"", ""44.47320175""]",3,96,0,5,Coif2WaveletV3,eq_fcast,forecast,,
wavelet_search_r3_activeG_fcast,Coif2_bd94_lt_fcast_ttd5,wavelet_search_round3,"['Trend', 'Coif2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,64.980774,0.950692,14.559699,2125.088135,nan,0.345507,0.223270,6155545,256,139.70,25,forecast,False,ReLU,EARLY_STOPPED,43.06536102,43.29474640,51.74307251,14,1.005326,False,"[""50.43368530"", ""45.12300110"", ""43.74555206"", ""44.57373810"", ""43.90256882"", ""44.75472641"", ""44.20286942"", ""43.93950653"", ""43.36835480"", ""43.32963943"", ""45.38050079"", ""43.75389481"", ""43.89989471"", ""44.17700958"", ""43.06536102"", ""44.41068649"", ""43.42014694"", ""43.93088913"", ""44.72991943"", ""43.38812256"", ""44.61365891"", ""44.56552505"", ""43.62746048"", ""44.61673355"", ""43.29474640""]",3,94,0,5,Coif2WaveletV3,lt_fcast,forecast,,
